dPSIZ	SR-	SR+	FAS6-	FAS6+	MES	dMES	MES+	MES-	MEC-MC?	MEC-CS?	MES-KM?	PESE-	PESE+	PESS-	PESS+
1.686	0.0	0.0909	0.0	0.0					0.0	0.0	0.0	0.2	0.0	0.0	0.0
															
															
															
-1.093	0.0	0.0		1.0	7.81	1.38	1.38	0.33	0.0	1.0	0.0	0.0	0.0	0.0	0.5
0.555	0.0	0.0054	0.0	0.0179	2.07	0.16	0.16		0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.57	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.08	0.0	0.0	0.0	0.0	8.34	8.37		8.37	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.022	0.0027	0.0	0.0	0.0	2.95	1.32		1.32	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.459	0.0027	0.0027	0.0179	0.0	4.01	0.61	0.61	-0.61	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.283	0.0	0.0027	0.0	0.0179	3.85	6.97		6.97	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.284	0.0	0.0	0.0	0.0517					0.0	0.0	0.0	0.0058	0.0	0.0	0.0
-0.428	0.0	0.0741							0.0	0.0	0.0	0.0	0.0303	0.0	0.0
0.891	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.114	0.0303	0.0	0.0	0.25	5.73	10.45		10.45	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1.272	0.0	0.0303	0.0	0.0	7.05	2.33	-2.33	2.33	0.0	1.0	0.0	0.0	0.0	0.125	0.0
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.2	0.0	0.0385	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.883	0.0455	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.227	0.0123	0.0123	0.0	0.0					0.0	0.0	0.0	0.0323	0.0	0.0	0.0
	0.0084	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.019	0.0	0.0233							0.0	0.0	0.0	0.0	0.0		1.0
3.023	0.1429	0.1429	0.0	0.0					0.0	0.0	0.0	0.0	0.1111		
-0.33	0.0	0.0	0.0	0.0	4.1	1.98	1.98	-1.98	0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0063	0.0	0.0	4.11	0.32	0.32	-0.32	0.0	1.0	0.0	0.0	0.0213	0.0	0.0
-0.238	0.0	0.0			6.34	1.36	1.36	-1.36	0.0	1.0	0.0	0.0	0.0	0.0	0.3333
0.545	0.0	0.0							0.0	0.0	0.0	0.0426	0.0	0.0	0.0
0.728	0.1429	0.0		1.0					0.0	0.0	0.0	0.25	0.0	0.0	0.0
-2.076	0.0556	0.0	0.0	0.0	2.99	8.75	5.6	8.75	1.0	1.0	0.0	0.1765	0.0667	0.0	0.0
-1.241	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.25
-1.918	0.0	0.0556	0.0	0.0					0.0	0.0	0.0	0.0	0.3333	0.0	0.0
	0.0	0.0127	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
	0.0127	0.0	0.0	0.0	2.82	7.96	7.96		0.0	1.0	0.0	0.0	0.0		
-0.856	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.174	0.0	0.0	0.0	0.1111					0.0	0.0	0.0	0.0	0.0	0.0278	0.0
2.173	0.0	0.0	0.0	0.0	8.71	3.91	-3.91	3.91	0.0	1.0	0.0	0.0	0.1111	0.0	0.0
-0.104	0.0345	0.0968	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.194	0.0	0.069	0.0	0.0					0.0	0.0	0.0	0.0769	0.0769	0.0	0.0
	0.0	0.0039	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.416	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.527	0.0952	0.05	0.0	0.0					0.0	0.0	0.0	0.0588	0.0588	0.0	0.0
0.759	0.0263	0.075	0.0	0.0	4.72	1.11	1.11	-1.11	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.951	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.175	0.0	0.0455		1.0	7.01	8.75	8.75	3.49	1.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
															
	0.0084	0.0084	0.0	0.0	3.65	0.76	-0.76	0.76	0.0	1.0	0.0	0.0217	0.0	0.0	0.0
	0.0	0.0	0.0	0.0	13.17	1.1	-1.1	1.1	0.0	0.0	1.0	0.0189	0.0	0.0	0.0
-1.83	0.0714	0.1333	0.0	0.0					0.0	0.0	0.0	0.0	0.2	0.0	0.0
-0.206	0.0	0.0							0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.861	0.05	0.05	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-2.198	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-2.124	0.0	0.0	0.0	0.0	5.01	1.62	-0.42	1.62	0.0	1.0	0.0	0.1429	0.0	0.0	0.0
0.523	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.991	0.0556	0.0							0.0	0.0	0.0	0.125	0.0	0.0	0.5
1.529	0.0	0.0	0.125	0.0	4.54	8.18		8.18	0.0	1.0	0.0	0.0	0.2083	0.0	0.0
	0.0	0.0056	0.0	0.0					0.0	0.0	0.0	0.0	0.037	0.0	0.0
	0.0056	0.0056	0.0	0.0588	3.69	6.48	6.48		0.0	1.0	0.0	0.0189	0.0	0.0	0.0
2.228	0.0	0.1429							0.0	0.0	0.0	0.0	0.4	0.0	0.0
	0.0	0.0074	0.0	0.0					0.0	0.0	0.0	0.0182	0.0182	0.0	0.0
-0.547	0.0526	0.0							0.0	0.0	0.0	0.2143	0.0	0.0	0.0
-2.702	0.1429	0.25	0.0	0.0					0.0	0.0	0.0	0.3636	0.125		
1.385	0.1053	0.0	0.0	0.0	7.91	1.42	-1.42	1.42	0.0	1.0	0.0	0.0	0.0		
-0.248	0.0057	0.0057	0.0	0.0	3.15	8.36	3.21	8.36	1.0	1.0	0.0	0.023	0.0	0.0	0.0
1.527	0.0	0.0513	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.376	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.1429	0.0	0.0
0.516	0.0	0.0	0.3333	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	0.0	2.53	1.35	1.35		0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0065	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.754	0.0357	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.1	0.0	0.0
-0.63	0.0357	0.0	0.0	0.3333					0.0	0.0	0.0	0.0	0.0	0.25	0.0
-0.223	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.14	0.0	0.0	0.0	0.0	4.55	0.48	0.48	-0.48	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.722	0.0	0.0	0.0	0.0	9.88	4.36	4.36	-4.36	0.0	1.0	0.0	0.0	0.0		
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.251	0.0	0.0	0.0	0.0	5.41	1.92	-1.92	1.92	0.0	1.0	0.0	0.0	0.1333	0.0	0.0
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.2273	0.0	0.0	0.0
0.899	0.0385	0.0741	0.0	0.0	4.42	0.48	-0.48	0.48	0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0019	0.0	0.0	5.74	2.33	2.33	0.24	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.635	0.0	0.0							0.0	0.0	0.0	0.0	0.0	0.2222	0.0
-0.207	0.0741	0.0							0.0	0.0	0.0	0.0714	0.0	0.0	0.0
1.89	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.161	0.0588	0.0	0.0	0.0	6.36	8.37	4.54	8.37	1.0	1.0	0.0	0.0	0.1429	0.0	0.0
-1.02	0.0435	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0019	0.0	0.0	5.77	2.0	-2.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.502	0.0	0.0323							0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.266	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.08	0.0	0.0	0.0
2.146	0.0345	0.0667	0.0	0.0					0.0	0.0	0.0	0.0	0.0476	0.5	0.0
-1.378	0.0	0.0			6.09	8.37	8.37	4.03	1.0	1.0	0.0	0.1429	0.25		
1.096	0.05	0.0256	0.0	0.0					0.0	0.0	0.0	0.0909	0.0		
-1.546	0.0	0.0286	0.0	0.0	2.73	0.59	0.59	-0.59	0.0	1.0	0.0	0.0714	0.0	0.0	0.0
-0.144	0.0189	0.0	0.0	0.0					0.0	0.0	0.0	0.037	0.0	0.0	0.0
0.723	0.04	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.115	0.0036	0.0	0.0	0.0	7.87	8.36	7.82	8.36	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0.061	0.0	0.0	0.0	0.0333	7.27	8.36	5.66	8.36	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0.169	0.0072	0.0036	0.0	0.0	2.93	1.31		1.31	0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0014	0.0028	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0014	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0027	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0027	0.0	0.029	0.0	6.89	1.42	1.42	-1.42	0.0	1.0	0.0	0.0	0.0	0.0	0.0205
-0.565	0.0029	0.0	0.0	0.0	2.07	12.05		12.05	0.0	1.0	0.0	0.0	0.0	0.0104	0.0206
0.299	0.0029	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.589	0.0	0.0029	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.444	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.167	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.818	0.0909	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.25
1.022	0.1	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.4	0.0
-0.259	0.0	0.0	0.0	0.0	3.08	2.46	2.46		1.0	1.0	0.0	0.0	0.0	0.5	0.75
0.357	0.0	0.3333	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.618	0.0625	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.1429	0.0
2.047	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.611	0.0	0.1667	0.0	0.0					0.0	0.0	0.0	0.25	0.0	0.0	0.0
2.363	0.05	0.0	0.5	0.0	3.08	5.12	5.12		0.0	1.0	0.0	0.0	0.0		
0.692	0.0	0.0417	0.0	0.0					0.0	0.0	0.0	0.0	0.5	0.0	0.0
0.265	0.0	0.02	0.0	0.0					0.0	0.0	0.0	0.0244	0.0	0.0	0.0
1.361	0.0	0.0							0.0	0.0	0.0	0.1	0.1		
3.14	0.0	0.0	0.0	0.0	9.2	4.93	4.93	-4.93	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.618	0.0	0.0							0.0	0.0	0.0	0.1	0.1	0.0	0.0
2.308	0.1429	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.125	0.0	0.0
	0.0299	0.0152	0.0	0.0	3.8	1.46	1.46	-1.46	0.0	1.0	0.0	0.0	0.0		
0.199	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0192	0.0192	0.0	0.0
-0.021	0.0037	0.0	0.0	0.0	2.01	8.37		8.37	0.0	1.0	0.0	0.0	0.0063	0.0	0.0
0.506	0.0	0.0769			6.14	3.35	3.35	-3.35	0.0	1.0	0.0			0.1667	0.1667
1.798	0.1667	0.0							0.0	0.0	0.0	0.1667	0.0	0.0	0.0
-1.286	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.003	0.0	0.0084	0.0	0.0					0.0	0.0	0.0	0.0125	0.0125	0.0	0.0
0.217	0.0294	0.0							0.0	0.0	0.0	0.0	0.0		
-0.46	0.0098	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0417		
-0.776	0.0194	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0417		
-1.44	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.489	0.0	0.0	0.0	0.5					0.0	0.0	0.0	0.0	0.2	0.0	0.0
	0.0455	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
1.781	0.2857	0.0	0.3333	0.0	6.91	8.36	-1.14	8.36	0.0	1.0	1.0				1.0
-0.76	0.0455	0.0	0.0	0.25	3.42	0.1	-0.1	0.1	0.0	1.0	0.0	0.0	0.0	0.0	0.25
-0.284	0.0	0.027	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.043	0.0	0.0146	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.676	0.0426	0.0	0.0	0.0	6.54	0.56	-0.56	0.56	0.0	1.0	0.0	0.1	0.0		
-2.782	0.1818	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		1.0
-1.411	0.0	0.0556	0.0	0.0					0.0	0.0	0.0	0.0	0.0714		
1.601	0.0556	0.0556	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
2.954	0.0	0.2			4.24	1.88	-1.88	1.88	0.0	1.0	0.0	0.0	0.0	0.5	0.0
1.115	0.0	0.0	0.0	0.0	2.51	8.37		8.37	0.0	1.0	0.0	0.0	0.0		
0.676	0.0	0.0769	0.0	0.0	3.68	2.85		2.85	0.0	1.0	0.0	0.0476	0.0476		
-0.216	0.0	0.0417	0.0	0.0					0.0	0.0	0.0	0.037	0.037	0.0	0.0
-0.511	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.6667
0.575	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.25	0.0
	0.0	0.0	0.0	0.0	2.86	5.66	5.66		0.0	1.0	0.0	0.0053	0.0	0.0	0.0
-0.444	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.2
-1.378	0.0769	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.2
1.907	0.0	0.0	0.0	0.0	6.88	8.75	-0.14	8.75	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-1.054	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.125
	0.027	0.0	0.0	0.0					0.0	0.0	0.0	0.1	0.0		
	0.0081	0.0081	0.0	0.0455					0.0	0.0	0.0	0.0	0.0227	0.0	0.0
2.531	0.1176	0.0			4.08	2.82		2.82	0.0	1.0	0.0	0.0	0.0	0.5	0.0
-2.256	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.1111	0.0		1.0
	0.0063	0.0063	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0056	0.0
1.544	0.05	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.172	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0909	0.0909	0.0	0.0
	0.0	0.0021	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.005
	0.0	0.0021	0.0	0.0	4.85	8.36	8.36		0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0063	0.0	0.0	0.0	3.21	0.49	0.49	-0.49	0.0	1.0	0.0	0.0053	0.0	0.0	0.0
0.3	0.0833	0.0833							0.0	0.0	0.0	0.0476	0.0	0.0	0.0
-0.655	0.0065	0.0065	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.435	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.311	0.0	0.04	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.706	0.0	0.0	0.0	0.0	5.56	2.45	-2.45	2.45	0.0	0.0	1.0	0.0667	0.0	0.0	0.0
1.251	0.0	0.0625	0.125	0.125	6.19	19.61		19.61	0.0	1.0	0.0	0.0	0.0		
-2.333	0.0556	0.1053	0.0	0.0	6.55	0.71	0.48	0.71	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.386	0.0	0.0	0.0	0.0	6.39	0.73	0.73	-0.73	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.604	0.1111	0.1111	0.0	0.0	4.05	8.75		8.75	0.0	1.0	0.0	0.0	0.5	0.0	0.0
0.478	0.0833	0.0833	0.0	0.0	2.76	8.36		8.36	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.892	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.3333	0.0	0.0
	0.0	0.0	0.0	0.0169					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0045	0.0	0.0	0.0	4.23	0.45	0.45	-0.45	0.0	1.0	0.0	0.0	0.0068	0.0	0.0
-0.451	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.567	0.0278	0.0278	0.0	0.1111	2.95	1.0		1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0213	0.0	0.0					0.0	0.0	0.0	0.0192	0.0192	0.0	0.0
	0.0	0.0051	0.0	0.0	2.55	0.74		0.74	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-1.377	0.0	0.0	0.0	0.25					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0057	0.0057	0.0	0.0					0.0	0.0	0.0	0.0071	0.0	0.0	0.0
	0.0	0.0028	0.0	0.0					0.0	0.0	0.0	0.0071	0.0	0.0	0.0
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0071	0.0	0.0
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0043	0.0127	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0056	0.0
0.04	0.0833	0.0833							0.0	0.0	0.0	0.0	0.0476		
0.234	0.0	0.0							0.0	0.0	0.0	0.0	0.0		
-3.034	0.0	0.0	0.0	0.0	4.14	8.18	8.18		0.0	1.0	0.0	0.1667	0.0		
1.216	0.0	0.1053	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
2.983	0.1111	0.1111	0.0	0.0	3.1	5.71		5.71	0.0	1.0	0.0	0.0	0.2857		
-2.394	0.0	0.125							0.0	0.0	0.0	0.1429	0.0		
-2.379	0.0	0.0							0.0	0.0	0.0	0.0	0.0		
-1.877	0.0714	0.0							0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.261	0.0	0.08			7.45	2.47	-2.47	2.47	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.426	0.0	0.08		1.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.463	0.0	0.1	0.0	0.0	3.63	5.39	5.39		0.0	1.0	0.0	0.0	0.1429	0.0	0.0
-1.725	0.0	0.0357	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0054	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.015	0.0	0.0
	0.0027	0.0027	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.751	0.0297	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.25
-1.439	0.0	0.0			3.79	1.78	1.78	-1.78	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1.669	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0769		
1.21	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
	0.2	0.3333	0.5	0.0	3.09	5.74	5.74		0.0	1.0	0.0	0.3333	0.0	0.0	0.0
0.05	0.0	0.0	0.0	0.0	4.58	1.07	1.07	-1.07	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1.143	0.0	0.0	0.0	0.1429					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.104	0.0	0.0312	0.0	0.0	3.02	19.57	19.57	8.75	1.0	1.0	0.0	0.0	0.0	0.0	0.0
-1.059	0.0	0.0	0.0	0.0	10.86	8.37	-0.21	8.37	0.0	1.0	1.0	0.0	0.0	0.0	0.0
2.259	0.0	0.1818			4.75	0.81	0.81	-0.81	0.0	1.0	0.0			0.2	0.0
0.256	0.0	0.0333	0.0	0.0					0.0	0.0	0.0	0.0	0.0833	0.0	0.0
-0.089	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.037	0.0	0.125
-1.176	0.0	0.0417							0.0	0.0	0.0	0.0	0.0		
-0.149	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
-1.253	0.0256	0.0256	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.3333
-0.957	0.1333	0.0	0.0	0.0	2.43	8.37		8.37	0.0	1.0	0.0	0.1667	0.0	0.0	0.0
-0.563	0.0	0.0714	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.696	0.0385	0.0	0.0	0.3333					0.0	0.0	0.0	0.0714	0.0		1.0
1.56	0.0385	0.0385	0.0	0.0	2.74	8.37		8.37	0.0	1.0	0.0	0.0	0.1333		
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0043	0.0	0.0	0.0
0.047	0.0063	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
-0.091	0.0063	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
0.605	0.0	0.0513	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.485	0.0	0.0185	0.0	0.4					0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.578	0.0625	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
-1.086	0.027	0.0							0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.088	0.1333	0.0							0.0	0.0	0.0	0.1765	0.0	0.0	0.0
-1.348	0.0	0.125	0.0	0.0					0.0	0.0	0.0	0.1429	0.0	0.0	0.0
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.2222	0.0		
1.529	0.0256	0.0	0.0	0.0	4.14	8.37		8.37	0.0	1.0	0.0	0.0	0.0		
-0.125	0.0	0.0	0.0	0.0	7.84	1.86	1.86	-1.86	0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0014	0.0014	0.0073	0.0	4.92	1.13	-1.13	1.13	0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	0.0	7.55	0.56	-0.56	0.56	0.0	1.0	0.0	0.0059	0.0	0.0	0.0833
	0.0029	0.0029	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0435
	0.0088	0.0029	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.231	0.0	0.0	0.3333	0.0	6.92	4.35	-4.35	4.35	0.0	1.0	0.0	0.0	0.0		
0.588	0.0909	0.0909	0.0	0.0					0.0	0.0	0.0	0.05	0.05		
-1.507	0.0323	0.0323	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.644	0.1667	0.0	0.0	0.0	4.36	0.36	-0.36	0.36	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1.933	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.5		
	0.0	0.025	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
1.587	0.1429	0.0526	0.0	0.0					0.0	0.0	0.0	0.0	0.1111	0.0	0.0
2.42	0.0	0.0							0.0	0.0	0.0	0.0	0.125		
1.736	0.0	0.0833	0.0	0.0					0.0	0.0	0.0	0.1667	0.2857		
2.97	0.0	0.0	0.3333	0.0	4.8	3.35	3.35		0.0	1.0	0.0	0.0	0.0		
0.295	0.0625	0.0			2.11	2.11	2.11		0.0	1.0	0.0	0.0	0.0		
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0227	0.0	0.0
-0.111	0.0263	0.0263	0.2	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.122	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.45	0.0	0.0062	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.125	0.0
	0.0	0.0	0.0	0.0	2.53	0.66	0.66		0.0	1.0	0.0	0.0	0.0	0.0	0.0323
	0.0	0.0043	0.0	0.0	3.06	2.22	2.22		0.0	1.0	0.0	0.0	0.0	0.0323	0.0
	0.0	0.0022	0.0	0.0	4.51	0.57	0.57	-0.57	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.382	0.0	0.0175	0.0	0.0	5.26	8.36	6.67	8.36	1.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0154	0.0154	0.0909	0.0	6.9	6.9		6.9	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-1.822	0.0417	0.0417	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
	0.0038	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0038	0.0076	0.0	0.0					0.0	0.0	0.0	0.0	0.0082	0.0	0.0
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0036	0.0	0.0	0.0	3.69	8.75		8.75	0.0	1.0	0.0	0.0306	0.0	0.0	0.0714
-0.81	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0206	0.0	0.0	0.0
-0.547	0.0036	0.0036	0.0	0.0	4.21	8.37	8.37	6.34	1.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.884	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0104	0.0	0.0	0.0
	0.0019	0.0038	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0038	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.567	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0909
-0.96	0.1111	0.0	0.0	0.0	3.51	5.38	5.38		0.0	1.0	0.0	0.1429	0.0		
	0.0	0.025	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.05			4.67	2.82		2.82	0.0	1.0	0.0	0.0667	0.0	0.0	0.0
3.024	0.0	0.0	0.5	0.0	3.1	0.81	-0.81	0.81	0.0	1.0	0.0				
2.661	0.0	0.0857	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.971	0.0417	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.3333	0.0
-1.027	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.125	0.0	0.0	0.0
-0.18	0.0	0.0588							0.0	0.0	0.0	0.0	0.0	0.0	0.0
