priPhCons	mamPhCons	verPhCons	priPhyloP	mamPhyloP	verPhyloP	GerpS
0.755	0.001	0.995	0.651	0.092	1.569	0.422
0.594	0.069	0.939	-0.174	-0.097	0.685	-0.752
0.016	0.188	0.94	0.53	-0.221	-0.118	-0.801
0.918	0.949	0.999	0.455	0.386	0.795	2.97
0.872	1.0	1.0	0.557	2.486	1.824	4.35
0.998	1.0	1.0	0.651	2.7	4.126	5.7
0.998	0.941	0.965	0.53	-0.918	-0.158	-5.34
0.993	1.0	1.0	-0.34	1.2	1.804	4.7
0.996	0.998	0.811	0.457	-0.114	-0.594	-2.61
0.999	1.0	0.996	0.525	0.39	-0.011	0.754
0.958	1.0	1.0	0.651	1.434	2.433	3.98
0.97	1.0	1.0	-0.808	0.811	2.502	4.89
0.196	0.043	0.95	0.557	-0.35	0.015	-2.69
0.769	0.33	0.947	0.55	0.008	1.063	0.973
0.99	1.0	1.0	0.393	0.838	0.84	2.78
0.271	0.959	0.994	0.53	1.0	0.188	1.91
0.391	0.076	0.0	-1.727	-3.0	-3.013	-10.9
0.959	0.84	0.81	-0.47	-1.203	-0.408	-6.51
0.676	0.999	0.999	-0.332	0.495	0.699	0.598
0.455	0.999	0.998	-0.261	1.232	0.648	2.97
0.899	0.015	0.0	0.557	-0.633	-0.626	-3.95
0.974	1.0	0.998	0.557	1.443	0.271	3.9
0.514	0.228	0.042	-2.191	-3.213	-2.623	-11.8
0.996	1.0	1.0	0.651	0.827	1.869	4.04
0.104	0.467	0.128	-2.782	-2.721	-2.533	-10.6
0.97	0.971	0.958	-0.24	0.065	-0.072	0.602
0.988	1.0	1.0	0.557	1.341	1.005	4.75
0.923	1.0	1.0	0.587	2.655	1.48	4.65
0.874	0.937	0.993	-1.182	-1.298	-0.063	-3.15
0.988	0.383	0.005	-0.268	-2.408	-2.82	-11.8
0.889	0.999	1.0	0.553	0.834	2.038	4.04
0.846	1.0	1.0	0.48	0.984	0.57	2.57
0.816	0.655	0.869	0.587	-0.761	-0.586	-2.42
0.029	0.039	0.996	-3.172	-0.869	0.131	-3.4
0.942	0.999	0.826	0.651	0.703	0.202	2.31
0.316	0.769	0.909	-1.874	-1.892	-0.644	-7.55
0.963	0.257	0.358	-0.187	-2.163	-1.511	-9.54
0.139	0.999	0.999	0.307	1.139	0.437	4.18
0.107	0.21	0.041	0.307	-0.361	-0.053	-1.33
0.81	0.404	0.179	-1.186	-2.925	-0.954	-9.48
0.96	1.0	1.0	0.486	2.431	3.015	5.23
0.995	1.0	1.0	0.55	2.199	4.067	4.77
0.84	0.998	1.0	-1.138	0.47	0.733	0.818
0.999	1.0	1.0	0.645	2.682	3.035	4.74
0.076	0.0	0.0	-1.126	-0.899	-1.215	-5.44
0.988	0.992	0.993	-1.036	-0.398	-0.237	-3.04
0.946	0.982	1.0	0.645	0.093	0.657	-0.339
0.056	0.619	0.999	0.425	1.105	1.431	1.46
0.431	0.492	0.001	0.348	0.28	-0.276	-0.105
0.024	0.039	0.016	0.442	0.773	0.252	0.859
0.754	0.872	0.126	0.559	0.109	0.13	0.736
0.99	0.994	0.98	0.393	-0.317	-0.191	-0.941
0.994	0.999	0.998	-0.223	0.177	0.273	2.19
0.939	0.804	0.735	0.478	0.76	0.984	2.74
0.01	0.009	0.013	-0.255	-0.206	-0.432	-2.51
0.026	0.883	0.963	-0.273	-0.328	-0.225	-2.14
0.748	0.123	1.0	0.457	1.635	1.115	3.02
0.963	0.98	0.936	0.457	0.373	0.741	2.75
0.997	0.999	1.0	0.651	0.364	1.216	2.9
0.956	1.0	0.995	0.557	0.71	0.078	2.22
0.996	1.0	1.0	0.457	2.136	2.301	4.52
0.969	0.996	1.0	0.53	0.374	0.504	1.96
0.407	0.065	0.027	-0.818	-2.957	-2.049	-9.61
0.942	0.001	0.0	0.452	-0.965	-1.207	-7.22
0.815	0.071	0.823	0.457	0.052	0.104	0.388
0.515	0.19	0.223	-0.275	-0.183	-0.685	-1.5
0.988	0.674	0.74	-0.144	-0.076	-0.352	-0.725
0.289	1.0	1.0	0.557	0.48	0.984	3.04
0.755	0.527	0.178	0.486	-0.366	-0.226	-2.26
0.001	0.0	0.0	-1.49	-1.348	-0.853	-4.56
0.192	0.084	0.057	-2.243	-2.215	-1.773	-11.3
0.985	1.0	1.0	0.587	1.494	2.046	4.03
0.99	1.0	0.998	0.587	0.76	0.155	1.4
0.086	0.772	0.569	0.651	0.638	0.527	2.17
0.992	0.993	0.99	-0.14	0.038	-0.022	-1.11
0.092	0.505	0.057	-0.339	-0.155	-0.07	-0.338
0.978	0.993	0.983	-1.15	-0.393	-0.11	-2.12
0.952	1.0	0.986	-0.319	0.694	-0.132	2.36
0.549	1.0	1.0	0.451	1.289	0.766	3.2
0.879	0.995	0.866	0.559	0.232	-0.134	0.73
0.988	0.832	0.461	-0.25	-1.323	-1.083	-5.83
0.995	0.972	0.999	0.559	2.587	3.238	5.52
0.994	1.0	1.0	0.651	2.938	1.899	4.75
0.995	0.868	0.912	-0.178	-1.183	-0.368	-6.48
0.986	1.0	0.992	0.651	0.464	0.077	0.533
0.989	0.741	0.614	0.445	-2.043	-1.083	-10.5
0.969	0.0	0.0	-0.144	-4.544	-3.605	-11.4
0.003	0.0	0.0	-0.15	-0.421	-0.157	-1.33
0.356	1.0	1.0	-0.451	0.598	0.543	0.986
0.008	0.137	0.013	-0.341	-1.224	-2.73	-8.89
0.058	0.0	0.002	-0.435	-1.461	0.098	-9.58
0.305	0.27	0.018	-0.341	-2.749	-2.52	-11.2
0.977	0.993	0.986	-0.269	-0.054	0.049	1.14
0.996	1.0	1.0	0.581	1.285	1.743	3.33
0.391	0.159	0.013	-0.68	-1.997	-2.189	-11.4
0.827	1.0	1.0	0.53	2.079	0.742	4.38
0.988	0.993	0.922	-0.319	-0.07	-0.475	-2.67
0.769	1.0	1.0	0.553	1.237	1.89	4.55
0.059	0.954	1.0	0.559	2.368	5.893	5.11
0.765	0.999	1.0	-0.449	-0.018	1.163	0.112
0.997	0.997	0.993	0.478	-0.158	-0.054	-1.93
0.99	0.994	1.0	0.468	-0.289	0.566	-0.303
0.92	0.568	0.818	0.557	1.467	0.815	4.47
0.006	0.199	0.897	0.651	0.811	0.982	2.41
0.007	0.0	0.001	-0.894	-0.453	-0.195	-1.6
0.009	0.004	0.004	-1.343	-0.328	-0.283	-1.63
0.007	0.0	0.001	-1.529	-0.476	-0.387	-2.28
0.716	0.996	0.999	0.645	-0.125	0.267	0.444
0.98	0.939	0.999	0.525	0.177	0.714	2.07
0.079	0.01	0.023	0.45	0.821	0.9	2.79
0.076	0.0	0.001	0.45	0.336	0.574	2.24
0.436	0.998	0.85	-1.5	-0.049	-0.542	-0.625
0.785	0.25	0.006	-1.14	-2.378	-2.874	-12.1
0.977	0.989	0.998	-0.148	0.848	0.573	2.91
0.969	1.0	1.0	0.645	2.702	1.843	4.76
0.755	0.983	0.995	0.45	0.04	0.041	-0.187
0.756	0.86	0.91	0.525	-0.56	-0.346	-4.01
0.976	0.994	0.999	-0.278	-0.273	0.438	-0.578
0.292	0.973	0.94	-0.298	-0.406	-0.429	-2.57
0.992	0.994	1.0	0.587	2.891	6.374	6.08
0.972	0.993	0.988	0.478	1.008	0.265	4.64
0.928	1.0	1.0	0.525	2.032	2.957	5.43
0.97	1.0	1.0	-0.148	1.268	3.822	4.53
0.829	0.765	0.498	0.651	-1.281	-0.66	-8.3
0.901	0.909	0.441	-0.817	-1.353	-1.045	-9.16
0.87	0.884	0.905	-0.933	-1.189	-0.504	-4.51
0.462	1.0	1.0	0.559	2.481	1.708	4.38
0.923	0.982	0.993	-0.318	-0.957	0.002	-7.12
0.926	0.887	0.458	-0.777	-0.931	-1.031	-4.68
0.323	0.035	0.325	-1.358	-3.188	-2.137	-10.0
0.989	0.984	0.927	-0.264	-0.415	-0.278	-1.35
0.758	1.0	1.0	0.525	0.905	0.948	4.29
0.093	0.0	0.0	-0.144	0.05	0.115	1.13
0.243	0.015	0.017	-0.309	-0.968	-0.665	-6.23
0.022	0.004	0.003	0.53	2.0	1.533	4.19
0.178	0.264	0.928	0.53	-0.49	-0.301	-1.17
0.386	0.001	0.004	-0.483	-1.035	-0.528	-5.18
0.597	0.993	1.0	-0.4	1.26	1.92	3.71
0.08	0.147	0.143	-1.168	-0.53	-0.698	-3.22
0.001	0.0	0.0	0.651	-2.826	-2.481	-9.36
0.512	1.0	1.0	0.525	1.918	1.189	3.25
0.009	0.985	0.999	0.651	2.938	3.286	6.17
0.004	0.998	1.0	-0.792	0.508	1.345	3.36
0.979	0.002	0.003	-0.326	-1.049	-1.12	-5.92
0.999	1.0	1.0	0.525	0.823	0.848	2.77
0.996	1.0	1.0	0.436	1.1	2.855	3.57
0.828	1.0	1.0	0.587	1.307	1.583	4.54
0.997	1.0	1.0	0.651	1.274	2.454	5.05
0.997	0.996	0.981	0.651	1.303	1.821	4.63
0.065	0.998	0.997	-0.406	-0.017	0.028	1.31
0.396	0.544	0.002	0.379	-0.919	-0.961	-5.45
0.092	0.413	0.982	0.379	0.024	-0.094	1.65
0.999	1.0	1.0	0.525	2.218	2.487	4.7
0.489	0.971	0.924	-0.261	-0.62	-0.39	-1.91
0.981	0.001	0.0	0.557	0.03	-0.323	-1.34
0.003	0.0	0.0	-1.05	-1.993	-1.963	-8.7
0.007	0.0	0.0	0.455	-1.234	-0.832	-6.72
0.059	0.0	0.0	0.45	-0.271	-0.261	-2.03
0.511	0.076	0.0	-0.403	-1.22	-1.056	-6.0
0.843	0.992	0.997	0.557	1.391	0.518	2.79
0.968	0.998	0.973	0.53	-0.057	-0.006	-0.422
0.462	0.84	0.971	-0.387	-0.423	-0.198	-3.47
0.462	0.022	0.004	-1.83	-2.143	-2.152	-10.9
0.927	0.893	0.989	0.557	0.069	1.022	1.72
0.409	0.999	1.0	0.645	1.295	0.945	2.58
0.998	1.0	1.0	0.645	2.585	6.011	5.18
0.0	0.0	0.0	-0.275	-2.611	-2.497	-6.5
0.058	0.015	0.341	-0.353	-1.389	-1.106	-6.45
0.793	0.98	0.994	0.307	-0.799	-0.082	-4.43
0.016	0.0	0.007	0.651	-1.093	-0.923	-8.89
0.753	0.911	0.717	-0.49	-1.26	-0.939	-8.03
0.948	1.0	0.997	-0.373	1.212	0.206	4.4
0.967	0.171	0.005	-1.154	-2.985	-3.251	-10.6
0.413	0.964	0.862	-1.328	-0.844	-0.492	-2.86
0.469	0.012	0.645	-0.481	-0.572	-0.304	-2.79
0.982	1.0	1.0	0.651	1.504	2.596	5.02
0.788	0.027	0.077	-1.35	-4.312	-2.325	-11.3
0.827	0.999	0.991	0.557	1.31	1.846	3.62
0.856	0.669	0.828	-0.864	-2.198	-0.61	-10.8
0.993	1.0	1.0	0.457	1.951	2.247	4.34
0.993	0.911	0.063	0.651	-1.015	-2.025	-7.32
0.655	0.195	0.832	-1.232	-3.199	-0.529	-10.1
0.999	1.0	1.0	0.651	2.356	3.566	5.07
0.992	0.998	0.997	-0.14	-0.054	-0.017	-0.882
0.842	0.178	0.005	-1.134	-1.436	-2.023	-9.11
0.985	1.0	0.97	0.455	0.744	0.363	2.69
0.002	0.0	0.0	-1.188	-2.426	-1.477	-9.33
0.506	0.996	0.998	0.473	-0.288	-0.115	-1.12
0.962	0.999	0.995	0.53	0.476	0.093	2.29
0.393	0.934	0.744	-0.206	-0.898	-1.055	-4.98
0.998	1.0	1.0	0.645	0.769	0.813	3.87
0.955	0.999	1.0	0.645	0.976	1.275	4.42
0.983	0.998	0.994	-0.267	-0.075	0.031	-0.966
0.999	1.0	1.0	0.645	1.439	1.357	3.57
0.985	0.996	1.0	0.651	-0.116	1.415	0.115
0.997	1.0	1.0	0.53	0.99	1.351	4.68
0.992	1.0	1.0	0.478	1.132	0.823	4.96
0.449	0.999	0.997	0.651	0.656	0.125	2.4
0.004	0.0	0.0	-0.278	0.256	-0.052	-0.468
0.86	0.999	0.992	0.651	1.456	0.611	3.94
0.493	0.095	0.011	-0.146	-0.555	-1.146	-5.06
0.006	0.0	0.102	-3.042	-2.244	-0.721	-6.34
0.274	0.769	0.78	-0.264	0.966	1.508	3.81
0.821	0.984	1.0	0.457	-0.028	0.58	0.0434
0.989	1.0	1.0	0.48	2.273	3.251	3.94
0.987	1.0	1.0	0.651	2.685	1.199	4.58
0.945	0.992	0.999	-0.338	-0.409	0.165	-1.31
0.989	0.863	0.999	0.457	0.457	0.335	2.98
0.903	0.999	1.0	0.457	1.084	1.642	4.07
0.754	0.15	0.901	-0.514	-1.959	-0.497	-9.01
0.985	1.0	1.0	0.651	2.662	1.376	5.63
0.996	0.999	0.997	0.455	0.299	-0.043	0.881
0.736	0.522	0.002	-1.448	-0.979	-0.722	-6.32
0.245	0.707	0.289	-1.147	-1.592	-1.153	-7.93
0.944	0.017	0.002	-1.112	-4.084	-3.436	-10.6
0.999	0.998	0.955	0.53	-0.079	-0.358	-0.348
0.998	1.0	1.0	0.651	0.715	0.731	3.7
0.988	1.0	1.0	0.388	0.878	1.152	3.35
0.531	0.715	0.251	-2.409	-2.268	-2.486	-7.19
0.993	0.978	0.967	0.557	1.536	1.614	3.82
0.998	1.0	1.0	0.53	2.368	3.395	6.17
0.998	0.999	1.0	0.651	0.117	1.106	2.0
0.994	1.0	0.976	0.457	0.449	-0.285	-0.564
0.922	0.993	0.153	-0.762	-0.286	-1.561	-3.63
0.409	0.964	0.604	-0.459	-0.263	-0.425	-3.01
0.968	0.964	0.937	-1.428	-1.021	-0.686	-6.48
0.024	0.0	0.0	-0.464	-0.765	-0.715	-7.48
0.996	0.99	0.959	-0.263	-0.492	-0.256	-3.92
0.63	0.999	0.986	0.375	0.932	0.876	4.38
0.997	0.999	0.99	0.525	0.037	-0.054	1.84
0.993	0.637	0.745	0.557	-0.275	-0.265	-0.12
0.984	1.0	0.991	0.55	0.726	-0.016	2.26
0.986	0.702	0.71	-0.264	-2.128	-0.841	-8.13
0.994	1.0	1.0	0.639	1.432	1.763	3.86
0.069	0.788	0.337	-0.407	-1.118	-1.689	-10.9
0.992	0.99	0.944	0.455	-0.195	-0.14	-3.19
0.964	0.999	0.998	0.53	0.138	0.209	0.739
0.999	0.999	1.0	0.651	0.167	1.665	1.88
0.999	1.0	1.0	0.651	1.308	0.59	3.49
0.756	0.016	0.002	0.53	-0.691	-0.491	-5.92
0.444	0.243	0.186	-2.057	-1.572	-1.053	-9.62
0.993	0.96	0.982	0.53	-0.775	-0.118	-4.71
0.42	0.768	0.945	-0.25	-1.104	-0.09	-3.43
0.961	1.0	1.0	0.645	2.373	0.372	3.12
0.983	1.0	1.0	0.553	1.303	1.707	4.57
0.888	0.985	0.999	0.581	2.514	2.716	4.43
0.442	0.017	0.002	-1.246	-1.32	-0.729	-7.15
0.856	1.0	0.999	0.48	1.283	0.34	2.96
0.992	1.0	1.0	0.645	1.195	2.62	4.36
0.379	0.993	0.66	0.393	0.074	-0.562	-2.41
0.358	0.0	0.001	0.455	-4.147	-4.295	-10.2
0.79	0.998	0.948	0.457	1.135	0.756	3.88
0.993	0.999	1.0	0.557	0.368	1.606	1.85
0.013	0.001	0.0	-0.298	0.078	-0.394	-0.0161
0.021	0.003	0.0	-0.4	-2.255	-1.559	-8.44
0.998	1.0	0.999	0.53	0.427	0.326	1.79
0.973	1.0	1.0	0.53	0.286	0.342	1.17
0.458	0.191	0.196	-3.744	-3.14	-2.938	-1.5
0.964	1.0	1.0	0.525	1.146	0.62	3.77
0.998	1.0	1.0	0.651	2.767	3.279	5.83
0.333	0.004	0.0	-1.978	-1.298	-0.9	-4.95
0.333	0.004	0.0	-1.978	-1.298	-0.9	-4.95
0.993	1.0	1.0	0.52	0.985	0.917	4.6
0.255	0.986	0.919	0.486	0.251	0.174	0.981
0.196	0.0	0.001	0.651	-0.152	0.079	0.514
0.875	0.0	0.0	-0.319	-3.727	-3.99	-10.9
0.944	0.999	0.994	0.645	1.24	0.639	4.46
0.045	0.997	0.993	-0.476	0.49	0.228	2.32
0.003	0.81	0.281	-2.165	0.245	0.464	0.471
0.217	0.173	0.174	-0.353	0.194	0.182	1.97
0.958	0.0	0.001	0.445	-0.4	-0.432	-5.84
0.227	0.987	0.995	-1.364	-0.71	-0.011	-2.7
0.004	0.0	0.001	-1.253	-1.248	-0.914	-0.979
0.237	0.0	0.0	0.148	-0.585	-0.522	-2.28
0.071	0.01	0.125	0.176	0.235	0.156	0.605
0.97	0.48	0.142	-0.283	-0.241	-0.127	-2.05
0.981	1.0	1.0	0.328	0.546	0.306	0.898
0.282	0.966	1.0	0.492	1.858	3.542	4.45
0.984	0.997	1.0	0.325	0.388	0.643	2.27
0.914	0.965	0.965	0.392	0.744	2.146	2.38
0.026	0.311	0.081	0.153	-0.045	-0.378	-0.219
0.034	0.215	0.938	0.129	0.205	0.06	0.763
0.039	0.013	0.0	0.105	-1.253	-1.558	-4.98
0.019	0.016	0.011	0.124	0.46	-0.146	0.658
0.786	0.445	0.717	0.408	0.624	0.196	0.596
0.029	0.028	0.274	0.408	0.624	-0.102	0.596
0.006	0.0	0.0	-0.462	-1.279	-1.217	-6.39
0.687	0.002	0.0	0.399	-1.33	-2.236	-6.96
0.013	0.005	0.08	0.399	0.014	0.281	1.09
0.189	0.001	0.0	0.38	0.264	0.071	1.99
0.066	0.0	0.0	-0.81	-1.724	-2.052	-9.55
0.223	0.05	0.001	-0.391	0.595	0.385	2.99
0.824	0.294	0.69	-0.746	0.248	-0.042	1.82
0.018	0.055	0.001	0.387	0.779	0.241	3.17
0.003	0.0	0.0	-0.37	-0.293	-0.709	-2.83
0.205	0.013	0.019	0.621	-0.789	-0.303	-4.78
0.851	0.963	0.999	-0.34	0.608	0.818	2.38
0.98	0.158	0.0	-0.346	-0.853	-1.273	-8.11
0.002	0.005	0.0	-0.267	0.147	-0.206	-0.685
0.003	0.046	0.004	-2.123	-0.61	-1.399	-5.49
0.193	0.002	0.0	-0.35	-0.522	-0.361	-0.621
0.497	1.0	0.94	0.44	1.481	0.925	2.91
0.001	0.0	0.0	-0.858	-1.243	-1.266	-6.59
0.003	0.001	0.186	-0.433	-2.037	-1.927	-6.59
0.001	0.003	0.0	-1.641	-1.214	-1.109	-5.49
0.007	0.002	0.001	-0.534	-0.774	-0.982	-6.09
0.024	0.795	0.964	0.639	0.348	0.842	2.86
0.29	0.16	0.919	0.43	-0.11	0.505	0.392
0.122	0.016	0.026	0.43	-0.324	-1.27	-3.48
0.025	0.001	0.0	0.354	0.082	0.191	0.419
0.285	0.018	0.035	-0.167	-2.041	-1.606	-9.83
0.994	0.971	0.76	0.628	-0.015	-0.147	-0.847
0.255	0.762	0.001	-1.225	-0.995	-1.223	-8.14
0.11	0.0	0.0	-1.5	-3.612	-4.011	-10.6
0.037	0.885	0.933	0.627	0.675	1.04	3.32
0.943	0.013	0.0	0.429	0.156	-0.293	-1.15
0.039	0.0	0.0	0.429	-2.41	-0.972	-7.04
0.0	0.124	0.162	0.0	-0.204	-0.198	-0.646
0.07	0.004	0.0	-1.379	-0.302	-0.205	-1.51
0.039	0.604	0.002	0.544	0.057	-0.254	-0.147
0.003	0.011	0.001	-0.174	0.19	0.131	1.97
0.302	0.0	0.0	-1.194	-1.46	-1.235	-7.44
0.016	0.113	0.0	-1.099	0.209	-0.155	-0.426
0.066	0.008	0.001	-0.726	-0.756	-0.835	-4.62
0.142	0.996	1.0	0.435	0.414	1.355	2.49
0.003	0.0	0.0	0.435	-0.31	-0.156	-2.1
0.219	0.062	0.008	-0.513	0.269	0.244	0.192
0.376	0.135	0.005	0.165	0.024	-0.744	-0.0333
0.157	0.001	0.0	0.242	-1.887	-2.409	-5.49
0.174	0.0	0.0	-0.485	-1.693	-1.534	-5.89
0.875	0.362	0.762	0.458	0.188	0.708	1.54
0.106	0.764	0.0	-0.219	-0.24	-0.409	-2.52
0.149	0.001	0.0	-0.597	0.021	-0.384	-0.942
0.003	0.0	0.0	0.382	-0.017	-0.804	-0.848
0.175	0.807	0.06	-0.51	0.019	0.136	-0.523
0.017	0.002	0.0	0.463	-0.176	-0.326	-1.55
0.404	0.12	0.005	0.445	-0.05	-0.184	-0.555
0.542	0.659	0.119	0.544	0.118	-0.116	-0.903
0.298	0.057	0.0	-2.736	-1.025	-1.342	-4.19
0.11	0.851	0.018	0.52	0.243	-0.087	-0.683
0.157	0.001	0.0	-0.915	-2.976	-2.785	-8.09
0.044	0.128	0.0	0.52	-0.453	-0.753	-5.38
0.792	0.0	0.0	-0.722	-1.995	-1.696	-11.4
0.002	0.017	0.001	-0.354	0.376	0.019	0.585
0.1	0.006	0.0	-1.249	-3.162	-3.198	-7.73
0.389	0.736	0.004	0.44	-0.105	-0.253	-1.27
0.804	0.996	0.997	0.538	0.973	0.953	3.48
0.006	0.032	0.037	-1.197	-0.324	-0.698	-3.35
0.394	0.004	0.001	-0.407	-1.316	-1.573	-9.71
0.299	0.005	0.006	-0.198	-0.863	-1.743	-6.16
0.067	0.176	0.095	0.511	-0.578	-0.315	-3.41
0.669	0.976	0.842	0.274	1.945	1.278	3.71
0.797	0.206	0.058	0.274	0.018	-0.056	-0.807
0.134	0.009	0.0	-2.134	-1.381	-1.659	-4.8
0.983	0.988	0.723	-0.416	-0.506	-0.213	-3.42
0.995	0.479	0.056	0.64	2.894	1.447	5.18
0.998	1.0	1.0	0.651	1.261	3.277	4.53
0.99	0.995	1.0	-0.148	0.023	1.415	1.55
0.997	1.0	1.0	0.55	2.454	3.344	4.96
0.051	0.047	0.383	0.537	-0.156	0.065	0.209
0.694	0.533	0.198	0.457	0.134	0.082	0.332
0.439	0.0	0.0	-0.472	-2.146	-1.717	-10.3
0.103	0.061	0.003	0.451	0.138	-0.39	-1.31
0.978	0.065	0.109	0.375	-1.919	-2.132	-8.02
0.585	0.998	0.957	0.457	2.163	0.939	4.18
0.235	0.778	1.0	-0.264	-0.176	0.585	-0.112
0.98	0.928	0.69	-0.278	-0.901	-1.019	-5.26
0.998	1.0	1.0	0.645	1.445	3.596	4.87
0.918	1.0	1.0	-0.261	0.778	1.037	2.86
0.144	0.68	0.32	-0.844	-1.395	-1.567	-9.85
0.67	0.999	0.95	-0.155	0.519	0.119	3.16
0.005	0.0	0.0	-0.329	-0.538	-0.179	-1.32
0.907	0.995	0.812	-0.332	0.614	0.445	2.95
0.036	0.0	0.0	-1.003	-0.415	-0.461	-4.55
0.064	0.043	0.075	0.455	0.02	0.022	-0.124
0.004	0.757	0.991	0.587	2.554	3.188	5.47
0.73	1.0	1.0	0.557	1.154	0.528	2.86
0.997	0.999	0.999	0.651	0.343	0.49	1.56
0.311	0.015	0.124	-0.49	-1.664	-1.899	-9.09
0.995	1.0	1.0	0.651	0.765	1.17	3.38
0.066	0.0	0.0	-0.347	-2.031	-2.317	-10.6
0.041	0.961	0.937	0.455	-0.253	-0.012	-1.81
0.981	0.956	0.028	0.639	0.518	-0.092	1.6
0.614	0.018	0.014	-0.823	-2.652	-2.876	-10.1
0.083	0.057	0.0	-0.393	0.389	0.454	0.788
0.701	0.977	0.005	0.393	0.063	-0.487	-0.243
0.026	0.003	0.0	-0.424	-0.111	-0.269	-1.74
0.916	0.995	0.881	0.651	0.658	0.373	2.96
0.912	0.056	0.084	-0.264	-0.429	-0.245	-1.86
0.345	0.988	0.004	0.474	-0.005	-0.348	-0.778
0.584	0.984	0.953	-0.523	-0.875	-0.516	-2.95
0.251	0.023	0.001	0.474	-0.029	0.021	-0.911
0.095	0.794	0.003	0.553	0.104	-0.131	1.5
0.021	0.002	0.0	0.456	0.578	0.281	2.35
0.005	0.002	0.0	0.456	0.678	-0.065	1.54
0.008	0.01	0.989	-0.34	-0.446	0.138	-2.87
0.235	0.0	0.316	-0.342	-0.702	-0.011	-2.81
0.087	0.117	0.852	-1.075	-0.098	-0.006	-0.0131
0.814	0.998	1.0	0.375	0.31	0.906	2.04
0.439	0.134	0.003	0.53	-0.579	-0.286	-2.11
0.973	0.816	0.894	0.451	0.21	0.495	1.98
0.97	0.998	1.0	0.299	0.694	1.159	2.84
0.774	0.995	0.994	0.53	-0.071	0.004	0.497
0.71	0.003	0.007	0.406	0.001	0.205	0.972
0.003	0.004	0.073	-0.536	-0.039	0.162	0.851
0.629	0.624	0.974	-0.148	0.418	0.276	1.17
0.006	0.001	0.046	0.53	1.055	2.079	4.57
0.193	0.005	0.005	-1.15	-0.307	-0.239	-2.9
0.981	1.0	1.0	-0.223	0.719	0.983	3.71
0.007	0.0	0.0	-1.184	-2.961	-2.398	-10.4
0.005	0.0	0.0	-0.243	-1.822	-1.394	-9.67
0.974	0.999	0.927	0.581	0.372	0.1	1.45
0.302	0.0	0.0	-0.489	-1.487	-1.301	-10.9
0.828	0.693	0.042	0.645	0.424	0.148	3.12
0.925	0.966	0.596	0.525	0.172	0.297	2.45
0.154	0.0	0.0	-0.347	-1.036	-0.466	-6.13
0.517	0.129	0.0	-0.469	-3.718	-3.723	-10.9
0.914	1.0	0.95	0.553	1.254	0.248	3.31
0.002	0.0	0.0	-0.377	-0.848	-0.715	-3.26
0.986	0.9	0.128	-0.244	-1.471	-1.726	-10.2
0.936	0.967	0.896	-0.921	-0.901	-0.68	-4.33
0.985	0.176	0.001	0.53	-1.975	-2.532	-11.8
0.998	1.0	1.0	0.645	2.798	2.281	5.9
0.547	0.997	0.999	-0.321	0.013	0.367	0.452
0.531	0.001	0.0	0.53	-1.116	-1.448	-8.17
0.002	0.0	0.0	-0.808	0.045	-0.116	0.955
0.002	0.0	0.0	-1.278	-0.296	-0.237	-1.46
0.469	1.0	1.0	-0.257	1.095	1.321	3.29
0.466	1.0	1.0	0.587	1.126	1.416	3.67
0.032	0.001	0.001	0.651	0.264	0.391	1.68
0.098	0.517	0.666	0.379	0.203	0.367	1.6
0.024	0.0	0.001	0.379	-0.559	-0.671	-3.87
0.001	0.0	0.0	-0.261	-1.054	-0.934	-4.75
0.764	0.975	0.985	0.525	1.919	2.011	3.73
0.01	0.0	0.0	-0.513	-0.54	-0.472	-2.47
0.774	0.263	0.27	-0.353	-0.034	-0.133	-0.948
0.189	0.012	0.009	-0.282	-0.732	-1.001	-5.09
0.158	0.002	0.0	0.445	-0.131	-0.242	-1.32
0.077	0.656	0.467	0.486	-0.542	-0.909	-4.99
0.0	0.0	0.0	-1.531	-2.66	-2.555	-8.97
0.001	0.0	0.0	-0.144	-0.423	-0.31	-1.82
0.075	0.025	0.029	-0.341	-0.911	-0.773	-4.41
0.612	0.675	0.682	0.557	0.271	0.391	1.68
0.983	1.0	1.0	0.557	0.509	0.393	1.39
0.031	0.0	0.0	-0.464	-1.533	-0.6	-7.01
0.992	0.999	1.0	0.525	0.115	1.46	1.26
0.999	1.0	1.0	0.53	0.338	0.562	3.11
0.287	0.008	0.153	-1.217	-2.479	-1.88	-11.3
0.891	0.218	0.002	0.53	-0.258	-0.157	-2.97
0.812	0.488	0.115	-0.913	0.22	0.043	0.66
0.989	0.613	0.622	-0.388	-1.342	-0.893	-7.32
0.989	0.962	0.573	0.462	-0.11	-0.144	0.407
0.739	0.925	0.913	0.379	-1.319	-0.791	-9.69
0.61	0.012	0.001	-0.421	-0.847	-1.419	-6.36
0.988	1.0	0.999	0.587	1.329	0.322	2.64
0.835	0.974	0.925	0.537	0.2	-0.2	-0.11
0.036	0.477	0.508	0.455	0.345	0.4	1.67
0.963	1.0	1.0	0.651	0.731	1.421	3.87
0.042	0.0	0.003	-1.245	-2.387	-2.225	-10.0
0.963	0.998	0.995	0.651	0.693	1.242	3.65
0.976	1.0	1.0	-0.14	0.586	1.016	3.32
0.981	0.88	0.522	-0.487	-1.656	-1.539	-8.52
0.996	0.107	0.577	0.45	-2.6	-1.027	-11.5
0.988	0.995	0.964	0.457	-0.348	-0.26	-2.95
0.687	1.0	1.0	0.45	0.747	0.513	2.74
