priPhCons	mamPhCons	verPhCons	priPhyloP	mamPhyloP	verPhyloP	GerpS
0.55	0.996	0.18	-0.373	0.657	-0.001	2.55
0.939	0.99	0.965	0.393	-0.504	-0.319	-3.41
0.134	0.98	1.0	0.307	0.127	0.938	1.51
0.097	0.0	0.0	0.457	-0.518	-0.131	-1.33
0.274	0.0	0.0	-0.507	-0.781	-1.029	-6.27
0.02	0.89	0.981	-0.126	0.211	-0.122	1.19
0.013	0.0	0.0	-0.854	-1.261	-1.491	-6.39
0.788	0.889	0.482	-0.823	-0.934	-0.808	-4.39
0.073	0.924	0.997	0.557	-0.079	0.082	-1.02
0.843	1.0	1.0	0.374	2.058	1.429	5.44
0.957	0.998	1.0	-0.278	0.124	1.346	0.165
0.913	0.399	0.256	-0.257	-1.945	-1.274	-9.69
0.845	0.679	0.477	-0.455	0.761	0.476	2.12
0.293	0.966	0.998	0.525	0.915	0.233	4.07
0.556	0.211	0.949	0.486	0.701	1.593	3.68
0.98	0.969	0.442	-1.24	-0.74	-1.225	-3.89
0.508	0.976	0.99	-0.224	-0.516	0.024	-2.25
0.286	0.928	0.562	-1.149	-1.02	-1.369	-7.03
0.018	0.981	0.998	0.391	-0.53	0.314	-2.95
0.99	1.0	1.0	0.587	1.088	0.69	2.66
0.998	1.0	1.0	0.553	1.003	1.3	3.83
0.994	1.0	1.0	0.581	1.403	1.131	4.84
0.492	0.003	0.0	0.587	-0.212	0.051	-2.21
0.94	0.999	0.998	-0.297	0.142	0.25	0.558
0.027	0.0	0.0	0.229	-0.19	-0.256	-0.724
0.001	0.0	0.0	-0.428	-0.199	-0.195	-0.999
0.961	0.889	0.813	-0.142	-0.586	-0.172	-3.96
0.421	0.993	0.994	-0.262	-0.066	-0.02	-0.358
0.069	0.993	0.979	-0.142	0.298	1.23	2.91
0.995	0.999	1.0	0.53	0.354	1.013	1.05
0.799	1.0	1.0	-0.154	1.504	1.878	4.08
0.102	0.455	0.839	0.452	0.253	0.84	2.31
0.848	0.954	0.961	0.255	0.259	0.275	0.235
0.461	0.275	0.48	0.587	0.382	0.349	1.32
0.059	0.987	0.808	-0.405	0.78	0.422	1.75
0.973	0.953	0.999	0.651	0.785	0.562	1.88
0.961	0.871	0.974	-0.14	0.336	0.303	1.93
0.452	0.838	0.03	-1.486	-1.268	-2.086	-6.16
0.437	1.0	1.0	0.551	0.712	1.701	2.85
0.997	1.0	1.0	0.645	0.793	0.776	4.0
0.025	0.997	0.999	-1.124	0.254	0.38	1.16
0.949	0.049	0.024	0.557	-2.842	-3.198	-10.4
0.988	0.999	1.0	0.651	0.113	0.537	0.847
0.65	0.954	0.948	-1.505	-0.816	-0.413	-6.19
0.017	0.01	0.076	0.604	0.309	1.761	1.13
0.411	0.0	0.0	0.651	-0.205	-0.091	-0.811
0.997	1.0	0.999	0.486	2.003	0.238	2.12
0.084	0.117	0.822	0.557	0.476	0.457	1.19
0.001	0.004	0.375	-1.139	-0.669	-0.345	-3.54
0.001	0.0	0.0	-2.135	-4.149	-3.83	-8.21
0.228	0.0	0.0	0.064	-1.413	-1.402	-1.39
0.136	0.992	0.977	-0.319	-0.37	-0.317	-1.2
0.004	0.0	0.0	-1.099	-0.665	-0.675	-3.14
0.791	0.889	0.028	-1.178	-1.085	-1.891	-8.06
0.0	0.005	0.0	-2.139	-0.213	-0.303	-1.56
0.801	1.0	1.0	0.45	0.745	0.475	2.07
0.995	0.994	0.704	0.462	-0.224	-0.594	-1.94
0.016	0.0	0.0	0.551	-1.029	-1.237	-7.32
0.026	0.765	0.0	-0.573	-0.164	-0.266	-0.782
0.995	1.0	1.0	-0.286	0.952	0.673	4.46
0.994	1.0	1.0	0.525	0.553	1.333	3.7
0.078	0.0	0.008	-0.966	-1.938	-1.81	-11.1
0.009	0.034	0.003	-0.344	-0.995	-0.91	-6.0
0.018	0.003	0.02	0.451	0.919	0.714	3.18
0.099	0.011	0.423	0.432	0.446	0.722	1.54
0.996	1.0	1.0	0.478	0.386	0.857	2.62
0.973	0.32	0.082	0.451	-0.032	0.014	-0.101
0.95	0.995	0.998	-0.144	-0.137	0.761	0.854
0.198	0.48	0.974	0.587	-0.41	-0.408	-1.88
0.001	0.002	0.002	-0.307	0.383	0.42	2.7
0.004	0.0	0.0	-0.777	-1.5	-1.806	-4.28
0.005	0.0	0.0	-1.176	-3.083	-2.711	-6.79
0.279	0.278	0.303	0.167	0.164	0.17	0.104
0.979	0.997	0.972	-0.161	-0.053	-0.086	-2.0
0.994	0.914	0.996	-0.146	-1.152	0.084	-5.71
0.092	0.316	0.998	0.581	1.462	1.417	4.97
0.178	0.03	0.262	0.525	0.61	0.939	2.77
0.263	0.982	0.994	-1.063	-0.378	0.054	-3.1
0.888	0.999	0.999	-0.295	0.085	0.164	2.05
0.066	0.035	0.485	-0.701	0.26	0.67	0.741
0.074	0.006	0.0	-0.407	-3.167	-3.94	-6.05
0.946	1.0	1.0	-0.298	0.795	0.824	3.64
0.007	0.016	0.211	0.525	-0.216	-0.474	-2.71
0.625	0.855	0.997	-0.577	-0.254	0.11	-0.965
0.957	1.0	1.0	0.457	0.532	0.68	3.08
0.366	0.982	0.941	-0.4	-0.079	0.052	0.409
0.661	0.95	0.966	-0.312	0.203	-0.148	0.517
0.898	0.0	0.0	-0.375	-1.315	-0.834	-4.68
0.233	0.028	0.945	0.151	-0.153	-0.357	-0.639
0.233	0.634	0.84	0.33	0.349	0.805	1.88
0.205	0.827	0.996	-0.217	0.01	0.333	0.546
0.948	1.0	0.995	0.457	0.655	0.079	2.7
0.986	1.0	1.0	0.64	2.725	1.936	4.88
0.141	0.251	0.738	0.651	0.102	0.216	0.832
0.051	0.219	0.857	-0.144	-0.662	-0.41	-4.29
0.143	0.015	0.12	-2.622	-0.241	-0.017	-1.42
0.959	0.963	1.0	0.43	0.427	1.393	0.911
0.962	0.99	0.97	-0.126	-0.314	-0.435	-2.06
0.651	0.0	0.002	-0.481	-0.695	-0.562	-4.03
0.013	0.0	0.0	-0.698	-3.339	-3.426	-6.67
0.385	0.0	0.074	-1.511	-1.897	0.113	-1.28
0.956	0.961	0.981	0.559	-0.1	-0.147	-1.74
0.83	0.002	0.107	-1.339	-3.225	-1.508	-10.7
0.737	0.127	0.012	-0.373	-0.197	-0.371	-1.2
0.995	0.423	0.111	0.651	-0.145	0.195	0.713
0.698	0.377	1.0	0.451	0.98	2.739	3.82
0.624	0.103	0.104	0.651	0.492	0.491	1.43
0.984	0.819	0.354	-0.318	-1.937	-1.167	-9.06
0.012	0.003	0.025	-0.347	0.116	0.299	0.879
0.914	1.0	1.0	0.651	1.394	0.873	3.18
0.646	0.053	0.359	-1.649	-3.383	-1.197	-10.9
0.924	0.972	0.994	-0.223	-0.857	0.02	-2.59
0.039	0.001	0.0	-1.034	-2.354	-2.869	-6.69
0.997	1.0	1.0	0.557	0.599	0.724	2.09
0.84	0.716	0.053	-1.393	-1.622	-2.423	-9.52
0.591	0.021	0.002	-0.34	-4.594	-4.24	-10.9
0.998	1.0	1.0	0.651	2.567	2.458	4.25
0.003	0.0	0.0	-0.375	-1.33	-1.691	-9.74
0.59	0.967	0.994	0.148	-0.195	-0.336	0.158
0.983	1.0	1.0	-0.194	0.553	1.841	3.52
0.997	1.0	1.0	0.581	2.771	2.032	4.9
0.873	1.0	1.0	-0.263	1.388	1.814	3.64
0.969	0.895	1.0	0.651	1.539	2.087	5.19
0.882	0.777	0.009	0.53	-1.814	-3.178	-12.0
0.001	0.0	0.0	-0.804	-1.046	-1.031	-3.89
0.854	0.766	0.991	0.557	-0.539	0.056	-4.82
0.498	0.509	0.0	-0.187	-0.949	-1.556	-6.95
0.976	0.999	0.999	-0.269	0.169	0.205	0.74
0.865	0.518	0.01	-1.287	-2.229	-2.432	-10.3
0.982	0.996	0.998	0.525	-0.144	0.195	-1.42
0.976	1.0	0.998	0.53	0.457	0.17	2.88
0.866	1.0	1.0	-0.343	1.348	1.335	4.68
0.322	0.157	0.646	-1.217	-2.64	-1.14	-10.8
0.0	0.0	0.0	-0.969	-0.507	-0.163	-1.71
0.997	0.994	0.972	0.53	-0.256	-0.257	-2.22
0.997	0.749	0.308	0.473	-0.942	-1.051	-8.99
0.772	0.741	0.32	-1.291	-1.402	-1.342	-9.9
0.253	0.994	0.978	0.198	2.293	1.708	4.41
0.991	0.378	0.923	-0.307	-1.224	0.01	-6.26
0.965	0.999	1.0	0.455	0.058	0.657	-0.807
0.155	0.222	0.617	-0.418	-1.437	-0.46	-6.66
0.013	0.007	0.0	-0.386	-0.382	-0.309	-2.03
0.0	0.0	0.0	-2.007	-1.063	-0.999	-3.46
0.371	0.851	0.804	0.581	0.569	0.324	1.58
0.984	1.0	1.0	0.307	1.934	2.446	2.92
0.021	0.0	0.0	-0.775	-0.608	-0.58	-2.88
0.108	0.001	0.861	0.452	-0.912	-0.442	-5.48
0.845	0.996	1.0	0.455	0.208	0.987	2.54
0.009	0.0	0.0	-0.155	-1.191	-0.334	-4.95
0.998	1.0	1.0	0.53	2.148	0.523	4.18
0.009	0.539	0.792	-0.223	0.315	0.024	0.693
0.997	0.999	0.969	0.581	0.057	-0.198	-0.902
0.852	0.983	0.985	0.299	-0.277	-0.171	-2.32
0.018	0.227	0.988	-0.378	-0.606	-0.034	-2.55
0.004	0.006	0.493	-0.867	-0.422	-0.11	-3.04
0.002	0.0	0.0	0.299	-2.006	-0.898	-7.03
0.023	0.029	0.027	-0.364	-0.674	-0.022	-2.0
0.998	1.0	1.0	0.553	1.085	0.983	3.09
0.225	0.785	0.925	-0.154	0.055	0.186	1.27
0.867	0.999	0.999	-0.455	0.284	0.311	2.32
0.996	1.0	1.0	0.374	0.859	0.743	4.23
0.975	0.9	0.99	-0.557	-0.406	0.016	-2.05
0.406	0.001	0.0	-0.3	-2.25	-1.461	-10.5
0.765	0.957	0.677	-0.244	-0.328	-0.02	-2.52
0.258	0.019	0.004	-2.564	-3.918	-3.768	-10.4
0.0	0.0	0.0	-2.3	-1.784	-1.766	-8.99
0.577	0.143	0.334	0.448	0.769	0.761	3.08
0.093	0.027	0.02	-0.348	-1.087	-1.696	-6.03
0.007	0.0	0.0	-2.871	-1.633	-2.488	-6.44
0.006	0.013	0.082	0.651	0.294	0.479	2.3
0.933	1.0	1.0	0.645	1.329	1.696	4.67
0.328	0.055	0.692	0.486	0.044	0.067	-0.217
0.951	0.005	0.004	-0.924	-4.976	-5.323	-10.4
0.329	0.001	0.0	0.55	0.323	-0.49	0.00708
0.015	0.717	0.999	0.651	0.371	0.646	1.51
0.993	0.999	0.997	0.651	0.42	0.111	0.509
0.992	1.0	1.0	0.651	1.536	3.261	4.11
0.998	1.0	1.0	0.587	1.962	0.504	2.86
0.001	0.0	0.0	-1.258	-2.53	-2.169	-7.33
0.0	0.0	1.0	0.0	-0.0	2.657	0.0
0.002	0.102	0.993	-0.28	-0.375	0.479	-0.947
0.697	0.009	0.059	-0.804	-3.498	-2.542	-10.7
0.994	1.0	1.0	0.557	0.778	1.137	3.86
0.967	0.999	0.999	-0.286	0.387	0.581	1.52
0.115	0.997	0.995	-0.261	0.499	0.066	0.596
0.371	0.994	0.977	0.557	-0.249	-0.159	-1.56
0.002	0.0	0.0	0.487	-1.058	-0.996	-7.44
0.005	0.661	0.038	-0.5	-0.056	-0.074	-0.717
0.003	0.0	0.0	-2.13	-1.375	-1.488	-8.08
0.995	1.0	1.0	-0.363	0.705	0.985	2.79
0.995	1.0	1.0	0.559	2.011	1.131	3.43
0.008	0.0	0.0	0.651	-0.244	-0.741	-3.93
0.96	1.0	1.0	0.645	2.541	6.064	5.45
0.04	0.527	0.894	-1.081	-0.661	-0.571	-5.01
0.998	1.0	1.0	0.645	2.644	1.263	4.62
0.001	0.0	0.0	0.238	-0.366	-0.207	-0.749
0.997	1.0	0.999	0.457	0.285	0.175	1.31
0.83	0.298	0.216	0.557	1.226	2.27	4.54
0.981	1.0	1.0	0.557	0.634	0.852	2.96
0.607	0.05	0.007	-1.119	-3.672	-3.955	-11.1
0.991	1.0	1.0	0.651	2.468	2.015	4.76
0.392	0.0	0.0	-0.752	-0.773	-1.027	-5.67
0.631	0.254	0.018	0.462	0.947	1.794	2.46
0.007	0.0	0.0	-0.648	-1.873	-1.39	-8.23
0.23	0.902	0.654	-0.267	-0.623	-0.646	-6.34
0.974	0.999	1.0	-0.353	0.052	0.354	1.83
0.006	0.0	0.0	-0.18	-0.172	-0.28	-0.782
0.652	1.0	0.998	0.545	0.819	1.03	2.92
0.663	0.993	0.998	-0.259	-0.213	0.166	-1.11
0.001	0.002	0.002	0.478	0.854	0.913	2.84
0.943	1.0	1.0	0.557	1.286	1.907	4.57
0.998	1.0	0.999	0.645	1.37	0.309	3.53
0.975	0.986	0.947	0.651	0.001	-0.132	0.177
0.78	0.312	0.018	0.559	-1.678	-1.815	-7.65
0.001	0.03	0.809	-1.546	-0.019	0.34	0.118
0.963	0.999	0.967	0.502	0.469	-0.014	1.43
0.875	1.0	1.0	0.651	0.819	1.05	3.79
0.85	0.053	0.0	0.455	0.411	0.014	2.32
0.909	0.982	0.999	-0.966	-0.043	0.393	-0.73
0.001	0.0	0.0	-0.897	-0.933	-0.887	-4.51
0.002	0.986	1.0	-0.552	0.682	2.362	2.43
0.202	0.989	0.997	-0.297	-0.131	-0.002	-2.36
0.001	0.0	0.0	-0.216	-1.332	-1.404	-3.72
0.789	0.998	0.946	-1.554	0.073	-0.562	-0.396
0.132	0.0	0.0	-1.24	-0.184	-0.282	-2.45
0.021	0.001	0.001	0.249	0.826	-0.066	0.75
0.98	1.0	1.0	0.457	2.219	5.332	4.84
0.841	0.011	0.064	-0.415	-2.055	-2.56	-10.5
0.001	0.0	0.031	0.255	-0.263	0.166	-0.671
0.394	0.997	0.989	-0.872	0.024	0.145	0.188
0.015	0.0	0.001	-0.396	-1.315	-1.097	-8.58
0.998	1.0	1.0	0.53	2.231	1.558	4.72
0.997	0.998	1.0	0.492	0.08	0.478	0.344
0.041	0.0	0.0	0.276	-0.92	-1.256	-4.04
0.026	0.001	0.0	-0.742	-0.006	-0.26	-0.182
0.469	0.004	0.011	0.444	-0.009	0.678	0.395
0.939	1.0	0.977	-0.449	0.406	-0.016	0.155
0.041	0.979	0.997	0.651	1.497	2.629	5.01
0.663	0.0	0.0	0.255	0.01	-0.089	-1.06
0.997	1.0	1.0	0.651	1.248	1.784	4.35
0.014	0.962	0.999	0.494	1.242	2.405	4.01
0.218	0.972	0.982	-0.385	0.041	0.096	-1.07
0.991	1.0	0.948	-0.223	0.35	-0.268	1.38
0.986	0.996	0.998	0.604	0.107	0.38	-0.0718
0.46	0.619	0.716	0.444	1.133	1.263	2.75
0.987	1.0	1.0	-0.309	0.582	2.132	3.87
0.989	0.998	1.0	0.651	0.113	0.646	1.64
0.005	0.0	0.0	-0.318	-1.716	-2.006	-9.51
0.983	0.995	0.974	-0.481	-0.262	-0.264	-1.88
0.033	0.006	0.088	-0.187	-0.887	-0.615	-2.41
0.006	0.003	0.0	-1.783	-0.497	-0.771	-1.39
0.996	1.0	1.0	0.645	1.494	1.779	3.66
0.965	0.998	0.962	-2.012	0.009	-0.193	1.53
0.963	0.024	0.016	-0.197	0.173	0.342	0.324
0.048	0.316	0.346	-0.297	-0.455	-0.599	-4.57
0.997	0.997	1.0	0.651	1.534	1.443	4.2
0.941	1.0	0.999	0.559	1.498	0.871	4.69
0.999	1.0	1.0	0.525	0.564	1.253	2.12
0.01	0.003	0.934	-0.451	-1.064	-0.489	-5.04
0.983	0.999	0.999	0.651	0.231	0.292	0.605
0.668	0.656	0.008	0.557	-1.189	-1.358	-6.73
0.998	1.0	1.0	0.53	2.168	1.552	3.19
0.983	0.833	0.108	-0.146	-0.661	-1.023	-4.6
0.771	0.233	0.939	-0.309	-0.921	-0.359	-8.08
0.942	0.988	0.976	-1.51	-0.175	-0.401	-3.98
0.963	0.999	0.25	0.434	0.3	0.363	1.33
0.991	1.0	1.0	0.651	0.793	0.393	2.92
0.909	0.14	0.323	0.255	0.004	0.073	0.824
0.802	0.999	1.0	0.645	0.287	0.486	2.68
0.996	0.999	0.996	0.473	2.004	1.026	5.31
0.836	0.982	0.975	0.379	-0.243	-0.212	0.032
0.001	0.0	0.0	-1.185	-0.202	0.308	-2.87
0.969	1.0	0.999	0.651	0.829	0.667	3.05
0.868	0.793	0.833	-0.375	-1.221	-0.675	-8.93
0.0	0.0	0.0	0.0	-0.0	0.0	0.0
0.353	0.182	0.247	0.176	-0.898	-0.85	-3.11
0.992	0.988	1.0	0.457	0.713	0.462	2.48
0.999	1.0	1.0	0.53	2.277	0.474	4.79
0.951	0.967	0.996	-0.309	-0.623	0.112	-2.37
0.042	0.75	0.144	0.291	1.798	0.541	3.18
0.063	0.035	0.007	-0.318	-0.17	-0.342	0.188
0.58	0.986	0.968	0.587	0.627	1.139	3.02
0.033	0.01	0.005	-1.149	-0.105	-0.135	-0.722
0.992	0.998	0.998	0.553	-0.073	0.169	-0.98
0.995	1.0	1.0	-0.14	0.791	0.594	2.28
0.106	0.603	0.241	-0.918	-1.785	-1.668	-11.5
0.027	0.046	0.4	-0.264	0.068	0.006	-0.003
0.997	0.998	0.992	0.651	0.256	0.526	0.834
0.0	0.0	0.0	-0.394	-1.132	-1.1	-3.62
0.27	0.002	0.002	0.645	0.65	0.643	1.52
0.968	0.988	0.602	0.525	-0.03	-0.172	-0.238
0.0	0.0	0.0	-0.57	-1.445	-1.526	-7.99
0.974	0.66	0.999	-0.157	-0.111	0.376	-1.22
0.1	0.707	0.079	-0.15	-0.834	-1.445	-5.46
0.092	0.0	0.0	-0.496	-1.148	-0.51	-4.92
0.998	0.984	0.621	0.651	0.435	0.138	3.27
0.644	0.001	0.003	-0.359	-2.686	-1.42	-11.0
0.989	0.826	1.0	0.646	-0.103	0.793	-1.57
0.013	0.259	0.059	-0.267	-2.416	-2.586	-9.17
0.793	0.837	0.924	-0.961	-0.482	-0.112	-0.605
0.998	1.0	1.0	0.457	0.447	0.744	3.37
0.994	1.0	1.0	0.473	0.988	1.657	3.87
0.994	0.706	0.829	-0.161	-2.16	-0.602	-9.63
0.938	1.0	1.0	0.455	0.619	2.253	2.57
0.984	0.987	0.899	-0.64	-0.578	-0.681	-3.75
0.406	0.061	0.001	-0.355	-3.556	-3.593	-7.53
0.808	0.991	0.998	-0.304	-0.363	0.274	-2.07
0.542	0.996	0.999	0.557	0.927	0.548	1.1
0.691	0.391	0.79	-1.217	-1.693	-1.673	-5.57
0.955	0.983	0.998	-0.199	0.799	0.817	3.94
0.858	0.698	0.886	-1.05	-1.89	-0.944	-8.08
0.627	1.0	1.0	0.645	2.79	2.568	5.92
0.986	1.0	1.0	0.651	2.223	1.109	3.2
0.007	0.964	0.994	-0.278	-0.119	0.002	-1.63
0.998	0.608	0.184	0.645	-1.962	-2.144	-10.4
0.995	1.0	1.0	0.452	0.704	1.548	3.5
0.908	0.979	0.721	-0.964	-0.572	-0.847	-2.95
0.725	0.999	0.998	-0.317	0.173	0.075	0.767
0.536	0.004	0.195	-0.777	-2.242	-1.535	-10.7
0.06	0.021	0.021	-2.393	-2.701	-3.229	-9.26
0.055	0.972	0.996	0.444	1.14	1.208	3.87
0.285	0.635	0.034	-0.264	-1.153	-2.377	-8.53
0.082	0.133	0.659	0.317	0.02	0.204	0.69
0.023	0.0	0.0	0.457	0.124	0.007	-0.0453
0.974	0.909	0.293	-1.022	-1.041	-1.174	-5.13
0.004	0.007	0.218	0.314	-0.311	-0.278	-0.382
0.632	0.493	0.011	-0.722	-2.032	-2.604	-10.8
0.002	0.131	0.647	-2.366	-2.32	-2.285	-2.66
0.894	0.13	0.07	0.553	0.028	0.047	0.127
0.963	0.987	0.239	0.53	0.13	0.109	-0.0211
0.142	0.314	0.101	-3.873	-3.559	-2.888	-10.2
0.002	0.0	0.0	-0.966	-2.404	-1.239	-8.64
0.777	1.0	1.0	0.307	2.234	2.864	4.83
0.992	1.0	0.983	0.486	0.772	-0.046	0.799
0.995	0.899	0.737	0.457	-1.406	-1.117	-8.5
0.219	0.651	0.679	-0.332	-2.114	-1.914	-8.24
0.853	0.956	0.197	0.457	-0.598	-1.172	-6.18
0.988	0.912	0.899	0.478	2.256	1.47	3.59
0.986	0.201	0.002	-0.995	-2.998	-3.705	-11.9
0.061	0.306	0.644	-0.264	-0.655	-1.116	-5.9
0.998	1.0	1.0	0.645	2.655	4.481	5.65
0.961	0.125	0.009	-0.855	-3.585	-3.579	-10.7
0.811	0.982	0.991	-0.261	-0.539	0.031	-3.07
0.99	0.973	0.998	0.474	0.325	0.483	1.8
0.003	0.019	0.0	-1.614	-3.575	-3.919	-9.58
0.114	0.767	0.477	-1.596	-2.354	-1.579	-8.53
0.99	1.0	1.0	0.651	2.751	0.945	5.81
0.958	0.823	0.023	-0.261	-1.19	-1.88	-7.52
0.999	0.999	0.935	0.651	0.142	-0.352	0.188
0.802	0.984	0.987	-0.378	-0.778	-0.671	-3.72
0.976	1.0	1.0	0.559	2.747	1.623	5.27
0.063	0.27	0.002	-0.91	-2.321	-3.297	-11.7
0.304	0.002	0.0	-0.388	-0.205	-0.383	-2.36
0.752	0.999	0.999	-0.232	0.125	0.546	0.0417
0.997	0.998	0.999	0.651	2.764	1.819	5.02
0.999	1.0	1.0	0.53	2.324	3.53	5.77
0.956	1.0	0.999	0.53	0.274	0.222	2.23
0.998	0.998	1.0	0.53	-0.067	0.917	-1.25
0.398	0.169	0.018	-0.287	0.003	-0.179	-0.797
0.351	0.925	0.398	-2.167	-1.073	-1.289	-5.43
0.996	0.838	0.005	0.597	0.125	-0.259	0.994
0.353	0.124	0.059	0.559	0.36	0.273	2.04
0.001	0.0	0.0	-1.515	-4.795	-4.478	-11.2
0.991	0.995	0.977	0.53	-0.163	-0.211	-1.65
0.56	0.323	0.257	0.53	-0.372	-0.273	-2.41
0.916	0.925	0.92	-0.261	-0.374	-0.402	-2.23
0.514	0.987	0.942	-0.295	0.059	-0.085	1.46
0.998	0.997	0.996	0.53	-0.011	-0.083	-0.78
0.168	0.001	0.969	-0.871	-0.378	0.157	-1.87
0.186	0.871	0.099	-1.627	-0.041	-0.347	-1.27
0.91	0.989	0.958	0.651	0.497	0.285	2.17
0.978	0.936	0.881	-0.421	-1.227	-0.562	-6.56
0.057	0.007	0.292	0.128	-0.448	-0.485	-2.23
0.995	0.999	0.994	0.651	0.033	0.026	1.65
0.99	1.0	0.996	-0.264	1.199	0.084	2.7
0.81	0.105	0.045	-0.732	-1.454	-1.412	-7.53
0.997	1.0	0.999	0.525	0.459	0.606	1.51
0.297	0.979	0.998	0.284	0.943	1.252	1.71
0.991	0.996	0.988	-0.144	-0.151	-0.202	-1.55
0.995	1.0	1.0	0.645	1.396	0.925	3.87
0.997	1.0	1.0	0.651	0.452	0.719	3.31
0.997	1.0	1.0	0.651	2.546	2.068	5.44
0.919	0.037	0.001	-1.827	-3.43	-4.6	-12.0
0.515	1.0	1.0	0.486	2.403	2.782	4.15
0.083	0.93	0.813	0.53	-0.294	-0.332	-1.68
0.995	0.999	0.992	0.651	0.058	-0.021	1.54
0.927	1.0	1.0	0.423	1.937	2.714	5.75
0.02	0.003	0.024	0.283	0.748	1.419	0.762
0.191	0.285	0.968	0.557	-0.01	0.047	0.129
0.998	1.0	0.999	0.55	1.264	0.308	2.25
0.0	0.0	0.0	-0.246	-0.801	-0.804	-5.15
0.995	0.973	0.736	-0.144	-0.852	-1.029	-7.96
0.202	0.0	0.0	0.166	-1.441	-0.609	-3.52
0.997	1.0	1.0	0.651	0.421	0.569	0.879
0.892	0.999	0.99	0.646	0.087	-0.081	1.63
0.975	0.928	0.998	0.633	1.384	1.355	3.6
0.59	1.0	1.0	0.651	2.551	0.907	3.43
0.989	0.991	0.969	0.581	-0.294	-0.266	-0.273
0.146	0.101	0.0	-0.836	-2.21	-2.619	-10.6
0.0	0.019	0.893	-1.855	0.026	1.347	0.788
0.979	1.0	1.0	0.451	2.59	5.772	5.51
0.999	1.0	1.0	0.651	2.556	3.253	5.46
0.993	0.999	0.988	-0.267	0.095	-0.02	-1.08
0.8	0.001	0.001	0.525	0.828	0.841	3.41
0.044	1.0	1.0	0.651	2.742	1.375	4.72
0.028	0.075	0.043	-0.223	-1.86	-0.815	-8.16
0.155	0.017	0.003	-1.773	-1.027	-1.293	-6.24
0.047	0.282	0.925	0.645	-0.056	-0.314	-0.502
0.989	0.999	0.982	0.452	0.132	-0.207	-1.36
0.009	0.0	0.001	-0.255	-1.31	-0.98	-7.44
0.982	0.998	1.0	0.651	0.935	0.696	2.36
0.978	0.954	0.569	-0.273	-0.696	-0.832	-4.27
0.016	0.181	0.004	-0.381	0.102	0.326	-0.395
0.019	0.0	0.0	-1.885	-2.763	-2.52	-3.36
0.44	0.906	0.469	-1.099	-1.325	-1.253	-7.84
0.985	0.988	0.989	0.455	-0.094	-0.183	-1.88
0.854	0.879	0.977	-0.818	-1.657	-0.194	-8.07
0.001	0.001	0.001	-0.146	-0.462	-0.543	-7.0
0.545	1.0	1.0	0.645	2.805	0.906	4.88
0.271	0.999	1.0	-0.477	0.02	0.224	-0.0104
0.001	0.0	0.0	-0.475	-2.375	-2.13	-8.42
0.969	0.965	0.907	-0.465	-0.751	-0.676	-5.59
0.778	0.897	0.283	0.307	-0.24	-0.408	-1.52
0.242	1.0	1.0	0.64	0.94	1.851	4.37
0.998	0.998	1.0	0.457	-0.078	1.105	-0.714
0.102	0.0	0.0	0.3	-1.068	-0.984	-6.29
0.236	0.006	0.0	0.53	-0.066	0.06	0.879
0.024	0.0	0.0	-1.858	-4.004	-3.955	-8.62
0.998	1.0	1.0	0.651	1.461	4.208	5.02
0.998	1.0	1.0	0.651	1.151	1.268	3.32
0.072	0.001	0.0	-0.285	-0.499	-0.303	-3.3
0.001	0.0	0.0	0.449	0.348	0.155	0.713
0.99	0.999	0.945	0.434	-0.027	0.143	0.386
0.988	1.0	0.999	0.55	0.977	0.453	2.14
0.616	0.997	1.0	-0.233	0.275	0.458	1.64
0.999	1.0	0.998	0.525	0.402	0.242	3.21
0.004	0.0	0.002	-1.582	-4.23	-3.428	-9.02
0.908	0.947	0.698	0.473	0.082	0.094	-1.32
0.979	1.0	1.0	0.557	0.82	2.74	3.99
0.017	0.234	0.334	-0.144	0.009	-0.341	-0.645
0.555	0.995	0.999	-0.224	-0.17	0.376	0.556
0.955	1.0	0.999	0.462	1.086	0.765	3.17
0.638	0.994	0.994	0.457	1.633	0.232	3.77
0.35	0.999	1.0	0.307	1.145	1.4	4.2
0.977	0.999	1.0	0.486	0.194	0.715	-0.116
0.071	0.007	0.0	-0.312	-0.963	-1.649	-7.35
0.35	0.0	0.002	-0.388	-2.534	-1.305	-9.29
0.475	0.001	0.002	-0.98	-2.608	-2.437	-11.5
0.996	0.999	1.0	0.651	-0.044	0.553	-0.2
0.942	1.0	0.999	0.398	2.083	0.737	4.35
0.233	0.024	0.03	0.152	0.638	0.645	0.665
0.04	0.645	0.233	0.412	1.051	0.077	2.97
0.982	0.791	0.99	-1.048	-1.616	-0.002	-8.25
0.99	0.999	1.0	0.53	0.436	1.098	3.4
0.998	1.0	1.0	0.645	2.71	2.442	4.77
0.032	0.014	0.016	0.187	0.107	0.117	0.417
0.006	0.0	0.004	-0.499	-0.598	0.042	-6.39
0.997	1.0	1.0	0.651	1.508	1.412	5.01
0.873	0.094	0.001	-0.247	-2.197	-3.37	-10.9
0.965	1.0	1.0	0.557	1.305	1.009	2.96
0.997	0.999	0.996	0.525	0.159	0.09	0.589
0.038	0.446	0.94	-1.528	-1.596	-0.267	-8.48
0.782	0.999	0.997	-0.14	0.632	0.375	0.865
0.003	0.003	0.411	0.181	0.184	0.147	1.12
0.046	0.001	0.002	-2.009	-0.133	-0.268	0.0724
