dPSIZ	SR-	SR+	FAS6-	FAS6+	MES	dMES	MES+	MES-	MEC-MC?	MEC-CS?	MES-KM?	PESE-	PESE+	PESS-	PESS+
-0.511	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.1111	0.0000	0.0000	0.0000
-0.007	0.0435	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.023	0.0476	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.581	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.3333	0.0000	0.0000	0.0000
-1.098	0.0000	0.0667	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.1250
															
1.611	0.0000	0.0000	0.3333	0.0000	3.9900	2.0000	0.9100	2.0000	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0074	0.0000	0.0357	2.0500	7.6500	7.6500		0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0260
	0.0082	0.0082	0.0000	0.0000	4.8800	0.5100	-0.5100	0.5100	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0800
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.889															
1.589	0.0465	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0714	0.0000		
	0.0072	0.0000	0.0000	0.0000	10.3400	0.2500	0.2500	-0.2500	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.577	0.0	0.0	0.0000	0.0000	6.0800	1.1500	1.1500	-1.1500	0.0	1.0	0.0	0.0000	0.0000		
-0.946	0.0556	0.0000	0.0000	0.0000	4.5800	0.7000	0.7000	-0.7000	0.0	1.0	0.0	0.0000	0.5000	0.0000	0.0000
0.647	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
1.763															
	0.0103	0.0000	0.0000	0.0323	5.6600	7.6400	7.6400		0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0238	0.0238	0.0000	0.0000	4.2100	7.9600	7.9600		0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
1.134	0.0571	0.0294	0.0000	0.0000					0.0	0.0	0.0	0.0833	0.0000		
0.046															
-0.992	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0345	0.0000		
-1.067	0.1538	0.0833	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0067	0.0	0.0000	0.0000	6.6100	0.9300	0.9300	-0.9300	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.839															
0.626	0.0000	0.0870	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
1.382	0.0323	0.0625	0.0000	0.0000	3.7900	1.0100	1.0100	-1.0100	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
1.749	0.0270	0.0270	0.0000	0.0000					0.0	0.0	0.0	0.1000	0.0526		
	0.0072	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0175	0.0000	0.0000	0.0000
	0.0023	0.0023	0.0000	0.0000	6.2500	3.1800	-0.2800	3.1800	0.0	1.0	0.0	0.0028	0.0000	0.0000	0.0000
-1.342	0.0	0.0							0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
1.121															
-0.25	0.0000	0.0095	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
-0.04															
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
-1.383															
-1.792	0.0769	0.0000							0.0	0.0	0.0	0.1429	0.1429		
-1.332	0.0625	0.0625	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
1.959	0.0278	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.1667		
2.06															
	0.0021	0.0000	0.0000	0.0141					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.048	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0144	0.0000	0.0000	0.0000
0.112	0.0392	0.0755	0.0000	0.0000	5.2700	0.8500	-0.8500	0.8500	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.976															
-0.73	0.0303	0.0303	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.335	0.0	0.0455	0.3333	0.0000					0.0	0.0	0.0	0.0000	0.0714	0.0000	0.0000
-1.179	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
1.169															
-1.723	0.0500	0.0000		1.0000	7.4000	0.8100	0.8100	-0.8100	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
1.644	0.0000	0.0208	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
	0.0	0.0037	0.0000	0.0000	6.5500	7.9600	7.9600		0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000	3.7700	3.7600		3.7600	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.824	0.0000	0.0000							0.0	0.0	0.0	0.1429	0.0000		
-1.611															
-0.078															
	0.0000	0.0000	0.0000	0.0000	5.8000	0.2800	-0.2800	0.2800	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0244
-0.086	0.0015	0.0	0.0000	0.0263					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.1429
0.235	0.0000	0.0098	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.649	0.0455	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.5000
1.247															
															
1.555	0.1000	0.0000	0.0000	0.0000	5.7500	2.0000	-2.0000	2.0000	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
1.501	0.0000	0.0000							0.0	0.0	0.0	0.0000	0.2222	0.0000	0.0000
0.915	0.0	0.25							0.0	0.0	0.0	0.3333	0.0000	0.0000	0.0000
-0.472	0.0476	0.0476	0.0000	0.0000	2.0000	1.1400			0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0	0.0003	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0008	0.0000	0.0000
	0.0077	0.0077	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.741															
															
-0.583															
															
-0.989	0.0	0.027	0.0000	0.0000					0.0	0.0	0.0	0.1111	0.1111	0.0000	0.0000
-0.225	0.0270	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
2.235	0.0	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.278	0.0333	0.0333	0.0000	0.0000	3.1000	0.3300	-0.3300	0.3300	0.0	1.0	0.0	0.0000	0.1667	0.0000	0.0000
0.101															
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.024															
-1.812	0.0000	0.0000			6.1700	8.4600		8.4600	0.0	0.0	1.0	0.0000	0.0000		
															
-0.984	0.0000	0.0741	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.009	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.672	0.0000	0.0667		1.0000					0.0	0.0	0.0	0.0000	0.0000		
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000	7.6500	0.4700	0.4700	-0.4700	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0020	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0040	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.327	0.0000	0.0435	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.1579	0.0000	0.0000
-0.386	0.0000	0.0000	0.0000	0.0000	4.8500	1.2700	-1.2700	1.2700	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.5000
-1.015															
	0.0000	0.0072	0.0000	0.0465	4.3500	0.3700	-0.3700	0.3700	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0026	0.0026	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.34	0.0000	0.0833	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0087	0.0000	0.0000	2.9200	0.1400	-0.1400	0.1400	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.613	0.0417	0.0000	0.0000	0.0000	4.0100	1.1300	1.1300	-1.1300	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.086															
1.409															
0.581															
-0.34	0.0000	0.0000	0.0000	0.0000	6.9000	7.7600	7.7600		0.0	1.0	0.0	0.0000	0.0000		
	0.0074	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.463	0.0714	0.0714	0.0000	0.0000	2.7200	0.8300	0.8300		0.0	1.0	0.0	0.0500	0.0000	0.0000	0.0000
	0.0000	0.0050	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.03	0.0000	0.0000	0.0625	0.0000	2.9700	1.5200		1.5200	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
0.043	0.0	0.0	0.0588	0.0000					0.0	0.0	0.0	0.0075	0.0000	0.0000	0.0000
1.618															
															
	0.001	0.0021	0.0000	0.0000	5.3200	2.1600	-2.1600	2.1600	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0132
	0.0009	0.0	0.0000	0.0000	3.7800	0.4700	0.4700	-0.4700	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
															
-0.229															
0.541	0.1250	0.0000	0.0000	0.0000	5.3200	0.5700	-0.5700	0.5700	0.0	1.0	0.0	0.0769	0.0000	0.0000	0.0000
0.541	0.0196	0.0196	0.0000	0.0000	2.5000	0.2300	-0.2300	0.2300	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
0.094	0.0016	0.0016	0.0000	0.0000	5.7900	2.3700	2.3700	-2.3700	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000	6.3100	2.4200	2.4200	-2.4200	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0049
	0.0328	0.0	0.0000	0.0000	3.8700	8.0400	8.0400	4.1000	1.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0054	0.0027	0.0000	0.0000	4.7700	1.6300	-1.6300	1.6300	0.0	1.0	0.0	0.0085	0.0085	0.0000	0.0000
1.77	0.0769	0.0769	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0769	0.0000	0.0000
-0.018															
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0091	0.0000	0.0000	0.0000
	0.0000	0.0111	0.0000	0.0000					0.0	0.0	0.0	0.0080	0.0080	0.0000	0.0000
	0.0000	0.0034	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0233		
-0.094															
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.874	0.0000	0.0							0.0	0.0	0.0	0.1667	0.0000		
1.197	0.0000	0.0909							0.0	0.0	0.0	0.0000	0.0000		
-1.461	0.0625	0.0000	0.0000	0.1667	6.9000	2.6000	-0.3000	2.6000	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.588	0.0	0.0							0.0	0.0	0.0	0.0000	0.0000		
-1.074	0.0000	0.0256	0.1111	0.0000					0.0	0.0	0.0	0.0000	0.0000		1.0000
0.006															
-1.97															
0.178	0.0100	0.0050	0.0000	0.0000	7.7900	1.0900	-1.0900	1.0900	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.941	0.0000	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0625	0.0000	0.0000	0.1667
-1.578	0.0244	0.0000	0.0000	0.0000	7.0700	0.9800	0.9800	-0.9800	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.436	0.0500	0.0952	0.0000	0.0000					0.0	0.0	0.0	0.1667	0.0000		
															
-0.436	0.0000	0.0000	0.0000	0.0000	2.6900	0.2500	0.2500	-0.2500	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.568	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
-0.158	0.0000	0.0000	0.0000	0.0000	3.5100	2.1900		2.1900	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
0.71	0.0000	0.0312	0.0000	0.0000					0.0	0.0	0.0	0.0526	0.1000	0.1111	0.0000
-2.066	0.0000	0.0000	0.0000	0.6667					0.0	0.0	0.0	0.0000	0.0000		
-0.364	0.0052	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0400	0.0000	0.0000	0.0000
-2.183	0.0000	0.0588							0.0	0.0	0.0	0.1786	0.0000		
0.292															
															
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0073	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0345	0.0000	0.0000
-0.142	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.708															
	0.0020	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
1.718	0.0000	0.1053	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.2500	0.1250	0.0000
1.084	0.0645	0.0	0.0000	0.0000					0.0	0.0	0.0	0.1250	0.0000	0.0000	0.0000
2.209	0.0000	0.0			10.5700	5.1500	-0.5100	5.1500	0.0	1.0	1.0	0.0000	0.0000	0.0000	0.0000
	0.0036	0.0036	0.0000	0.0000					0.0	0.0	0.0	0.0139	0.0139	0.0000	0.0000
1.068	0.0000	0.0120	0.1667	0.0000	8.4700	1.1300	-1.1300	1.1300	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.725	0.0370	0.0714	0.0000	0.0000	2.6600	1.5700		1.5700	0.0	1.0	0.0	0.0909	0.0000		1.0000
-1.947															
-0.038															
-0.31															
0.385	0.0294	0.0571	0.0000	0.0000	2.8200	3.6900	3.6900		0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
0.045	0.0204	0.0204	0.0909	0.0000	6.7300	1.4600	-1.4600	1.4600	0.0	1.0	0.0	0.0667	0.0000	0.0000	0.0000
2.203	0.0952	0.0500	0.0000	0.0000	8.1200	0.6100	-0.6100	0.6100	0.0	1.0	0.0	0.0000	0.0000	0.5000	0.0000
1.316	0.0000	0.0417	0.4286	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
	0.0019	0.0019	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.364	0.0000	0.0000							0.0	0.0	0.0	0.0000	0.1667	0.0000	0.0000
0.449	0.0286	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.236	0.0	0.0588							0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.936	0.0000	0.0000	0.0000	0.5000					0.0	0.0	0.0	0.0000	0.0000		
-1.389															
0.61	0.0000	0.0152	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000	4.5000	0.2300	0.2300	-0.2300	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
0.642															
0.626	0.0000	0.0667	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
0.226	0.0357	0.0000	0.0000	0.3333	4.2300	1.6300	1.6300	0.2900	0.0	1.0	0.0	0.0000	0.0000		
	0.0033	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.264	0.0106	0.0106	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
-0.017	0.0036	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0058	0.0000	0.0000	0.0000
															
-1.273	0.0000	0.0000			2.8200	0.3700	0.3700	-0.3700	0.0	1.0	0.0	0.0000	0.0000		
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.013	0.0164	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0238	0.0000	0.0000
1.061															
-0.31															
1.096	0.0588	0.0588							0.0	0.0	0.0				
-0.991															
	0.0031	0.0031	0.0000	0.0000	2.0400	18.0300	18.0300		0.0	1.0	0.0	0.0101	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0037	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0392	0.0000	0.0000
-0.35															
															
-0.43	0.0000	0.0130	0.0000	0.0000	2.8400	7.2700		7.2700	0.0	1.0	0.0	0.0000	0.0000		
1.427	0.0000	0.0000							0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0455					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.381															
	0.0000	0.0000	0.0000	0.0000	3.9300	8.7500		8.7500	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.569	0.0667	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0021	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.893	0.0222	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
1.213															
0.066	0.0165	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0093	0.0000	0.0000
-0.275	0.0208	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0222	0.0000	0.0000	0.0000
-0.753	0.1000	0.2500							0.0	0.0	0.0	0.0000	0.0769	0.0000	0.0000
	0.0038	0.0000	0.0000	0.0000	4.9100	0.9400	0.9400	-0.9400	0.0	1.0	0.0	0.0092	0.0000	0.0000	0.0000
-0.007	0.0052	0.0052	0.0000	0.0000	6.1800	2.9600	2.9600	-2.9600	0.0	1.0	0.0	0.0244	0.0000		
-2.13															
-1.919	0.0000	0.0667	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.471	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0769	0.0000	0.0000
	0.0023	0.0023	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.263	0.0333	0.0645	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
1.312	0.0000	0.0000	0.0000	0.0000	2.7300	0.2800	0.2800	-0.2800	0.0	1.0	0.0	0.1176	0.0000	0.0000	0.0000
-1.006	0.0000	0.0088	0.0000	0.0000					0.0	0.0	0.0	0.0116	0.0000	0.0000	0.0000
1.828															
-0.933	0.0	0.0	0.0000	0.1667					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0385	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0101
2.526	0.0000	0.0000			11.2400	0.8700	-0.8700	0.8700	0.0	0.0	1.0	0.0000	0.0000		
0.063	0.0072	0.0036	0.0000	0.0000	3.0200	1.1900		1.1900	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0062	0.0000	0.0000	0.0000	5.5400	0.3300	-0.3300	0.3300	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000	9.8500	8.1800		8.1800	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0090	0.0	0.0000	0.0000	3.0400	0.4500	-0.4500	0.4500	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.644	0.0625	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.245	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.5000
	0.0051	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0127	0.0000	0.0000	0.0000
0.506															
-2.154	0.0769	0.1429	0.5000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
1.347	0.0000	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.3333	0.0000
-0.014	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0036	0.0000	0.0000	0.0000
-2.523	0.0667	0.0000			8.0500	1.7400	1.7400	-1.7400	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.09	0.0000	0.0000	0.0000	0.2000	2.5600	5.0700	5.0700		0.0	1.0	0.0	0.0000	0.0000		
															
0.016	0.0074	0.0000	0.0000	0.0000	8.3400	8.7500	2.4100	8.7500	0.0	1.0	0.0	0.0127	0.0000	0.0000	0.0000
															
1.265	0.1667	0.0000	0.3333	0.0000	8.1000	7.0400		7.0400	0.0	1.0	0.0	0.0000	0.1667	0.0000	0.0000
															
-2.492															
	0.0020	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0031	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0114	0.0000	0.0000	0.0000
0.779	0.0000	0.1250			10.2400	1.8500	0.5800	1.8500	0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.737	0.0021	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.415	0.0097	0.0049	0.0000	0.0000					0.0	0.0	0.0	0.0102	0.0000	0.0000	0.0000
-1.499	0.0140	0.0070	0.0000	0.0000					0.0	0.0	0.0	0.0145	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.155	0.0000	0.0000	0.0000	0.0000	2.6700	7.9500	7.9500		0.0	1.0	0.0	0.0000	0.0000		
0.373															
	0.0	0.0119	0.0000	0.0000	10.5100	0.4900	-0.4900	0.4900	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
0.78															
0.262	0.0667	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.3750	0.0000
0.357	0.0	0.0029	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.785	0.0000	0.0000	0.2308	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0078	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0357		
2.116	0.0000	0.0	0.0526	0.0000					0.0	0.0	0.0	0.1111	0.1111	0.0000	0.2500
	0.0000	0.0038	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.086	0.0000	0.0000	0.0000	0.7500	5.0100	0.1300	0.1300	-0.1300	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
0.735	0.0000	0.0110	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0075	0.0000	0.0000
	0.0048	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0111	0.0000
-0.013															
0.292															
-1.461															
0.068	0.0377	0.0	0.0000	0.0000	3.4600	0.1900	0.1900	-0.1900	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.856															
-0.893	0.0	0.0435	0.0000	0.3750					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.2500
0.963	0.0667	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
0.497	0.0000	0.0026	0.0000	0.0000					0.0	0.0	0.0	0.0061	0.0061	0.0000	0.0000
1.219	0.0000	0.0714	0.0000	0.0000	3.1100	2.5100		2.5100	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-2.003															
0.288															
-0.278															
2.426	0.0286	0.0286	0.0000	0.5000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
1.038															
-1.901															
-0.052	0.0000	0.0238	0.0000	0.0000					0.0	0.0	0.0	0.0526	0.0526	0.0000	0.0000
0.115	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
-0.674															
-0.049	0.0195	0.0066	0.0000	0.0000	2.3700	1.6500	1.6500		0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
1.496	0.0000	0.0526							0.0	0.0	0.0	0.0000	0.0000		
	0.0000	0.0047	0.0000	0.0000	3.3800	0.2800	-0.2800	0.2800	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0182
0.349	0.0667	0.0000	0.0000	0.0000	5.1000	1.0200	-1.0200	1.0200	0.0	1.0	0.0	0.0000	0.2000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
-0.624	0.0000	0.0			4.0400	0.7000	0.7000	-0.7000	0.0	1.0	0.0	0.0000	0.0000		
	0.0075	0.0000	0.0000	0.0000	8.1500	0.3800	0.3800	-0.3800	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
1.002	0.0769	0.0769	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.3333
2.059	0.0000	0.0769	0.5000	0.0000	5.8700	8.1800		8.1800	0.0	1.0	0.0	0.0000	0.1667		
-0.8	0.1429	0.0000			4.4600	2.4700		2.4700	0.0	1.0	0.0	0.2500	0.0000		
	0.0136	0.0000	0.0000	0.0000	4.2000	0.6200	-0.6200	0.6200	0.0	1.0	0.0	0.0339	0.0339	0.0000	0.0000
1.408	0.0526	0.0526	0.0000	0.0000	8.0500	0.5400	-0.5400	0.5400	0.0	1.0	0.0	0.0000	0.3750	0.0000	0.0000
-2.489	0.0000	0.1250	0.0000	0.0000					0.0	0.0	0.0	0.2857	0.0000	0.0000	0.0000
-0.221															
-0.887	0.0000	0.0074	0.0000	0.0000	2.5500	0.4900	0.4900	-0.4900	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.1111
-0.207	0.0097	0.0097	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
1.466															
															
-0.007	0.0065	0.0000	0.0000	0.0000	4.0000	0.1900	0.1900	-0.1900	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0044	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0075	0.0000	0.0000					0.0	0.0	0.0	0.0513	0.0263	0.0000	0.0000
1.575	0.0000	0.0000	0.2000	0.0000	8.3800	7.7600		7.7600	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
0.054															
	0.0071	0.0071	0.0000	0.0000	6.3200	1.5200	1.5200	-1.5200	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.466	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0833	0.0000		
1.587															
	0.0000	0.0274	0.0000	0.1667					0.0	0.0	0.0	0.0833	0.0000	0.0000	0.0000
-2.453															
